date,close,score,predicted,actual_extreme,correct,direction_correct,o2o_bp,signed_o2o_bp,phase
2022-05-10,5690.0868,0.29925189700111354,0,0,0,0,17.773805147984767,17.773805147984767,development
2022-05-11,5737.8173,0.7054987586959995,0,0,0,0,101.20146173250744,101.20146173250744,development
2022-05-12,5743.1007,0.3088724508313144,0,0,0,0,129.95954498392638,129.95954498392638,development
2022-05-13,5796.8014,0.3015875652684668,0,0,0,0,-86.17329792613204,-86.17329792613204,development
2022-05-16,5791.0809,0.33763108646539597,0,0,0,0,44.36938520538503,44.36938520538503,development
2022-05-17,5816.3379,0.29899387895185575,0,0,0,0,-183.65173756980658,-183.65173756980658,development
2022-05-18,5797.4896,0.3339479462786099,0,1,0,0,254.3676162029551,254.3676162029551,development
2022-05-19,5838.4074,0.3319050144986437,0,0,0,0,148.8349703297609,148.8349703297609,development
2022-05-20,5929.4882,0.34149850884048666,0,0,0,0,35.357847519623675,35.357847519623675,development
2022-05-23,5965.7277,0.37103403603540813,0,0,0,0,-370.52748498997533,-370.52748498997533,development
2022-05-24,5745.6751,0.817948853163391,1,1,1,1,186.00719831211032,186.00719831211032,development
2022-05-25,5844.2546,0.35968850681701336,0,0,0,0,125.35118902260889,125.35118902260889,development
2022-05-26,5911.5607,0.4034689923227842,0,0,0,0,-5.2162253503929,-5.2162253503929,development
2022-05-27,5899.915,0.384837533450693,0,0,0,0,37.392010388759275,37.392010388759275,development
2022-05-30,5942.8317,0.2729233901908325,0,0,0,0,115.10978671976923,115.10978671976923,development
2022-05-31,6026.2373,0.2936467022546735,0,0,0,0,-13.537420308534776,-13.537420308534776,development
2022-06-01,6023.644,0.3583565760329128,0,0,0,0,132.09940256816432,132.09940256816432,development
2022-06-02,6078.4349,0.3356185794186912,0,1,0,0,175.48258393159875,175.48258393159875,development
2022-06-06,6187.4441,0.2216872120348507,0,0,0,0,-2.612753469737328,-2.612753469737328,development
2022-06-07,6186.5672,0.2547226418536431,0,0,0,0,36.809936568067414,36.809936568067414,development
2022-06-08,6217.8276,0.23742277180902985,0,0,0,0,-200.11559141967504,-200.11559141967504,development
2022-06-09,6130.6862,0.4485316628182686,0,1,0,0,173.03293240245932,173.03293240245932,development
2022-06-10,6240.1032,0.24927789964964406,0,0,0,0,-43.86302890293736,-43.86302890293736,development
2022-06-13,6233.6194,0.281734321739997,0,1,0,0,184.61233496770203,184.61233496770203,development
2022-06-14,6275.5652,0.2371904801562652,0,0,0,0,-20.849285909926294,-20.849285909926294,development
2022-06-15,6261.0613,0.5493095234487901,0,0,0,0,-66.59531786717298,-66.59531786717298,development
2022-06-16,6264.822,0.601621777794346,0,1,0,0,165.29414798278185,165.29414798278185,development
2022-06-17,6316.3092,0.4988995056151261,0,0,0,0,2.268872258679444,2.268872258679444,development
2022-06-20,6330.3942,0.5600420502783869,0,0,0,0,-67.9436896471941,-67.9436896471941,development
2022-06-21,6277.0014,0.6747878602345148,0,0,0,0,-151.03805441795905,-151.03805441795905,development
2022-06-22,6179.57,0.7379012913641804,0,1,0,0,193.69993514290584,193.69993514290584,development
2022-06-23,6300.4746,0.4809996254441643,0,0,0,0,145.12935105740254,145.12935105740254,development
2022-06-24,6368.2827,0.5276247856012642,0,0,0,0,22.00626548092055,22.00626548092055,development
2022-06-27,6407.7447,0.5602801038973692,0,0,0,0,104.06366375357968,104.06366375357968,development
2022-06-28,6501.352,0.49537106257016067,0,0,0,0,-145.01193378127275,-145.01193378127275,development
2022-06-29,6374.2974,0.9182516617914629,1,0,0,1,102.63695918124594,102.63695918124594,development
2022-06-30,6454.0778,0.6708818106617621,0,0,0,0,-8.798666276097489,-8.798666276097489,development
2022-07-01,6438.5375,0.553963502063142,0,0,0,0,140.2306499291739,140.2306499291739,development
2022-07-04,6523.1311,0.5124941194301458,0,0,0,0,-71.0487716209729,-71.0487716209729,development
2022-07-05,6511.5297,0.5952786048986642,0,0,0,0,-114.98252733266767,-114.98252733266767,development
2022-07-06,6418.5453,0.7785719529100833,0,0,0,0,99.59266235047836,99.59266235047836,development
2022-07-07,6452.9863,0.5804654022897031,0,0,0,0,-140.2249429637392,-140.2249429637392,development
2022-07-08,6404.4393,0.6315502311966954,0,0,0,0,-108.91859446931385,-108.91859446931385,development
2022-07-11,6319.1402,0.6376464575260483,0,0,0,0,-125.35506185217483,-125.35506185217483,development
2022-07-12,6241.4793,0.6154268252870597,0,0,0,0,46.15078608852574,46.15078608852574,development
2022-07-13,6268.4943,0.5130887141208759,0,0,0,0,19.47260301413678,19.47260301413678,development
2022-07-14,6302.4319,0.5104731774231172,0,0,0,0,-101.24231395542971,-101.24231395542971,development
2022-07-15,6196.7999,0.7425557303967024,0,1,0,0,165.27646483410763,165.27646483410763,development
2022-07-18,6312.3557,0.4697934872063781,0,0,0,0,54.06975742198617,54.06975742198617,development
2022-07-19,6335.7093,0.5080847502610761,0,0,0,0,74.07992607464608,74.07992607464608,development
2022-07-20,6410.7088,0.4811953512252385,0,0,0,0,-72.09519289183675,-72.09519289183675,development
2022-07-21,6347.5984,0.4975761633095938,0,0,0,0,-89.43322856816205,-89.43322856816205,development
2022-07-22,6289.5325,0.46695819060028515,0,0,0,0,-91.93232535074314,-91.93232535074314,development
2022-07-25,6231.2355,0.45686706624038614,0,0,0,0,100.01187971141468,100.01187971141468,development
2022-07-26,6307.956,0.42522375812237556,0,0,0,0,94.68154344026702,94.68154344026702,development
2022-07-27,6332.2327,0.43970992580935025,0,0,0,0,-7.4709890217095065,-7.4709890217095065,development
2022-07-28,6348.1655,0.446206041806972,0,0,0,0,-99.32682667076809,-99.32682667076809,development
2022-07-29,6294.1144,0.48088756849250447,0,0,0,0,-7.590035318206789,-7.590035318206789,development
2022-08-01,6347.2211,0.41950592432295564,0,0,0,0,-186.03358607401478,-186.03358607401478,development
2022-08-02,6169.9961,0.8696497544430102,1,0,0,0,-18.035467267800698,-18.035467267800698,development
2022-08-03,6124.3146,0.6882871464797115,0,0,0,0,24.339149584031716,24.339149584031716,development
2022-08-04,6158.7346,0.4562542462284283,0,0,0,0,147.4975105176024,147.4975105176024,development
2022-08-05,6270.5113,0.4479907596337012,0,0,0,0,75.8581177289841,75.8581177289841,development
2022-08-08,6323.0746,0.4423701908324957,0,0,0,0,27.412597539766548,27.412597539766548,development
2022-08-09,6341.4806,0.454814281710158,0,0,0,0,28.561081524156595,28.561081524156595,development
2022-08-10,6322.0558,0.4422357582438762,0,0,0,0,119.08677288580361,119.08677288580361,development
2022-08-11,6439.3586,0.4172841696300219,0,0,0,0,-30.183606811911012,-30.183606811911012,development
2022-08-12,6420.853,0.4273047877011028,0,0,0,0,64.07323433228696,64.07323433228696,development
2022-08-15,6442.8093,0.4624259561018765,0,0,0,0,41.09381822224867,41.09381822224867,development
2022-08-16,6465.1866,0.44037184344259567,0,0,0,0,12.5405271532264,12.5405271532264,development
2022-08-17,6493.5047,0.45021495238870923,0,0,0,0,-19.35871463232486,-19.35871463232486,development
2022-08-18,6468.8056,0.4175574098990026,0,0,0,0,-135.2388153808426,-135.2388153808426,development
2022-08-19,6391.7159,0.6009064946437691,0,0,0,0,123.53503136653066,123.53503136653066,development
2022-08-22,6472.6799,0.42065415310519855,0,0,0,0,16.276347829522475,16.276347829522475,development
2022-08-23,6466.4045,0.4323956290758818,0,0,0,0,-258.9244627896037,-258.9244627896037,development
2022-08-24,6284.5769,0.8605851821670172,1,0,0,1,44.318355703252266,44.318355703252266,development
2022-08-25,6322.6961,0.4748677524474653,0,0,0,0,-185.87258190902344,-185.87258190902344,development
2022-08-26,6298.3739,0.5028512417926806,0,0,0,0,154.79041303237074,154.79041303237074,development
2022-08-29,6310.402,0.4445250579559828,0,0,0,0,-69.71257401305886,-69.71257401305886,development
2022-08-30,6285.9273,0.47927559367702555,0,0,0,0,-179.24303865616275,-179.24303865616275,development
2022-08-31,6155.7455,0.7136050670958779,0,0,0,0,-29.238519184950906,-29.238519184950906,development
2022-09-01,6126.7685,0.4429887415042202,0,0,0,0,20.228038886536126,20.228038886536126,development
2022-09-02,6149.4273,0.4418165784159845,0,0,0,0,82.60088941790977,82.60088941790977,development
2022-09-05,6182.6465,0.44668319369203785,0,0,0,0,115.35767084315029,115.35767084315029,development
2022-09-06,6291.5707,0.30696678147615314,0,0,0,0,47.712507917274664,47.712507917274664,development
2022-09-07,6301.5644,0.33417537697525285,0,0,0,0,-38.110087596850974,-38.110087596850974,development
2022-09-08,6272.5752,0.3065024186130386,0,0,0,0,93.95165740270662,93.95165740270662,development
2022-09-09,6316.9724,0.33609988435673605,0,0,0,0,-189.34748827712954,-189.34748827712954,development
2022-09-13,6300.422,0.31714250767016794,0,0,0,0,105.4468688445942,105.4468688445942,development
2022-09-14,6249.963,0.33315517044093496,0,0,0,0,-300.976545265208,-300.976545265208,development
2022-09-15,6107.7964,0.5821524240051426,0,0,0,0,-235.68053390511045,-235.68053390511045,development
2022-09-16,5954.5037,0.4846422645956823,0,0,0,0,2.4864419226244827,2.4864419226244827,development
2022-09-19,5913.1493,0.3492734750595913,0,0,0,0,-10.49192804809862,-10.49192804809862,development
2022-09-20,5958.2922,0.34547021016981055,0,0,0,0,-8.404040757561404,-8.404040757561404,development
2022-09-21,5978.581,0.34181356322249234,0,0,0,0,38.6699520952738,38.6699520952738,development
2022-09-22,5965.8854,0.34748088146773026,0,0,0,0,-200.44047524086062,-200.44047524086062,development
2022-09-23,5889.6019,0.3459729558915218,0,0,0,0,-30.86477819168487,-30.86477819168487,development
2022-09-26,5806.3181,0.34909844645713023,0,0,0,0,148.53763199127457,148.53763199127457,development
2022-09-27,5920.0531,0.34148214049037656,0,0,0,0,-146.82956795589618,-146.82956795589618,development
2022-09-28,5769.5198,0.34116121599023563,0,0,0,0,-101.52418767152227,-101.52418767152227,development
2022-09-29,5771.8812,0.34933945173880965,0,0,0,0,-59.674518304262406,-59.674518304262406,development
2022-09-30,5714.0629,0.34434444539566167,0,0,0,0,-152.3201306973909,-152.3201306973909,development
2022-10-10,5635.7109,0.3602445188644581,0,0,0,0,67.14247288926556,67.14247288926556,development
2022-10-11,5684.5063,0.36128561556576105,0,1,0,0,192.4117857163421,192.4117857163421,development
2022-10-12,5820.4537,0.34787210058844453,0,0,0,0,133.33785864146463,133.33785864146463,development
2022-10-13,5830.3355,0.3907450600027248,0,0,0,0,145.76965040800306,145.76965040800306,development
2022-10-14,5973.4389,0.42536060803025477,0,0,0,0,132.16041092537046,132.16041092537046,development
2022-10-17,6015.5963,0.4087610438598418,0,0,0,0,-15.33232952752539,-15.33232952752539,development
2022-10-18,6035.6737,0.41071908921155437,0,0,0,0,-130.06625925802928,-130.06625925802928,development
2022-10-19,5972.7226,0.3795766832903982,0,0,0,0,26.467168618664605,26.467168618664605,development
2022-10-20,5948.8621,0.41148718368163517,0,0,0,0,15.663660237767996,15.663660237767996,development
2022-10-21,5956.8811,0.40444573780526366,0,0,0,0,-175.11279178965887,-175.11279178965887,development
2022-10-24,5896.9031,0.5586252034814867,0,0,0,0,12.026551933637109,12.026551933637109,development
2022-10-25,5869.781,0.4236501133808896,0,1,0,0,182.6026034438355,182.6026034438355,development
2022-10-26,5971.6009,0.4902516880677024,0,0,0,0,-92.77811744228259,-92.77811744228259,development
2022-10-27,5963.0037,0.4547732021964073,0,0,0,0,-300.0964422466856,-300.0964422466856,development
2022-10-28,5781.7972,0.761348027673231,0,0,0,0,120.3416295020987,120.3416295020987,development
2022-10-31,5807.1063,0.5535328155663158,0,1,0,0,191.66130566762087,191.66130566762087,development
2022-11-01,5941.1451,0.38372357851477507,0,0,0,0,31.828740228836416,31.828740228836416,development
2022-11-02,5997.8038,0.6198229305373837,0,0,0,0,87.12911207471086,87.12911207471086,development
2022-11-03,5996.7187,0.44658603115597556,0,1,0,0,228.36311839620427,228.36311839620427,development
2022-11-04,6133.4629,0.520450188127505,0,0,0,0,10.84467784224108,10.84467784224108,development
2022-11-07,6141.4088,0.5078317662658833,0,0,0,0,1.0610938938282466,1.0610938938282466,development
2022-11-08,6134.2564,0.44125707497476185,0,0,0,0,-89.98701205790938,-89.98701205790938,development
2022-11-09,6120.8286,0.4045023297987312,0,1,0,0,226.68322771022932,226.68322771022932,development
2022-11-10,6089.6951,0.4428723841537514,0,0,0,0,-133.43637739128278,-133.43637739128278,development
2022-11-11,6138.6211,0.9316241113129525,1,0,0,0,-24.56081349307304,-24.56081349307304,development
2022-11-14,6129.5129,0.738034839711019,0,1,0,0,185.26550729312197,185.26550729312197,development
2022-11-15,6236.3838,0.538344777920034,0,0,0,0,-89.59228855754175,-89.59228855754175,development
2022-11-16,6203.9174,0.6744422951746059,0,0,0,0,49.16952907996874,49.16952907996874,development
2022-11-17,6217.2052,0.5344862592354768,0,0,0,0,-105.21896597392444,-105.21896597392444,development
2022-11-18,6191.6477,0.6687597133756078,0,0,0,0,49.5237468137355,49.5237468137355,development
2022-11-21,6189.7092,0.43692153147802254,0,0,0,0,-103.41908740772676,-103.41908740772676,development
2022-11-22,6125.3999,0.4880733354948159,0,0,0,0,20.164306798922116,20.164306798922116,development
2022-11-23,6115.6049,0.43703829147186,0,0,0,0,-51.36994294811181,-51.36994294811181,development
2022-11-24,6120.0659,0.4149084750931096,0,0,0,0,-156.3073537168447,-156.3073537168447,development
2022-11-25,6087.8591,0.4218305352591934,0,0,0,0,119.32755837116504,119.32755837116504,development
2022-11-28,6055.2843,0.41276752845849174,0,0,0,0,140.53069436763988,140.53069436763988,development
2022-11-29,6163.8214,0.4490828871226809,0,0,0,0,88.55159958094383,88.55159958094383,development
2022-11-30,6156.1465,0.45361320391905696,0,0,0,0,-53.72152015222787,-53.72152015222787,development
2022-12-01,6186.1021,0.4328722485783104,0,0,0,0,38.94059477690837,38.94059477690837,development
2022-12-02,6168.0127,0.435965934375299,0,0,0,0,0.8769779549289147,0.8769779549289147,development
2022-12-05,6215.1244,0.42163743253881847,0,0,0,0,-7.208355591743487,-7.208355591743487,development
2022-12-06,6211.2515,0.44956346342041786,0,0,0,0,1.7921756463779026,1.7921756463779026,development
2022-12-07,6204.0051,0.45668170551226456,0,0,0,0,-21.56758556476346,-21.56758556476346,development
2022-12-08,6186.2835,0.39565422739327977,0,0,0,0,-7.355240206111668,-7.355240206111668,development
2022-12-09,6192.3009,0.43356398156444337,0,0,0,0,-44.49864712509854,-44.49864712509854,development
2022-12-12,6154.8092,0.3866379588495588,0,0,0,0,-50.87411580576795,-50.87411580576795,development
2022-12-13,6121.6615,0.3889824365390329,0,0,0,0,-52.77968143311939,-52.77968143311939,development
2022-12-14,6096.3856,0.40173358421929134,0,0,0,0,-29.821098041814544,-29.821098041814544,development
2022-12-15,6101.8787,0.4033146248520449,0,0,0,0,-21.51250624922052,-21.51250624922052,development
2022-12-16,6072.8627,0.42061182569458516,0,0,0,0,-230.84641799565375,-230.84641799565375,development
2022-12-19,5936.4751,0.5084050354369902,0,0,0,0,-67.16391395902966,-67.16391395902966,development
2022-12-20,5878.0314,0.39207639941651545,0,0,0,0,-19.642227145053592,-19.642227145053592,development
2022-12-21,5845.835,0.3644229300921041,0,0,0,0,-197.30836010691698,-197.30836010691698,development
2022-12-22,5779.0555,0.3776145384911595,0,0,0,0,29.763303356187265,29.763303356187265,development
2022-12-23,5763.3458,0.3701450176899682,0,0,0,0,153.72620114102898,153.72620114102898,development
2022-12-26,5843.2555,0.37578806508604445,0,0,0,0,19.97574394678958,19.97574394678958,development
2022-12-27,5885.6622,0.39136669970652865,0,0,0,0,-43.46655250275666,-43.46655250275666,development
2022-12-28,5862.0967,0.384397018476678,0,0,0,0,53.620645279723874,53.620645279723874,development
2022-12-29,5857.4021,0.3839335025183663,0,0,0,0,-23.36621069567224,-23.36621069567224,development
2022-12-30,5864.4669,0.38846236793515027,0,0,0,0,155.1736209587129,155.1736209587129,development
2023-01-03,5955.8969,0.40936404246973235,0,0,0,0,11.644842973872471,11.644842973872471,validation
2023-01-04,5952.4538,0.4222129913835672,0,0,0,0,75.06630910721235,75.06630910721235,validation
2023-01-05,6010.4641,0.43079082425388593,0,0,0,0,40.348436989601225,40.348436989601225,validation
2023-01-06,6012.8152,0.4238141461864594,0,0,0,0,26.942476767046752,26.942476767046752,validation
2023-01-09,6040.0193,0.4266554947607601,0,0,0,0,7.276362649164536,7.276362649164536,validation
2023-01-10,6048.2968,0.41861616616891945,0,0,0,0,-43.77273594502906,-43.77273594502906,validation
2023-01-11,6014.1565,0.4442373784558207,0,0,0,0,13.896081749940059,13.896081749940059,validation
2023-01-12,6015.2871,0.4176733657889889,0,0,0,0,62.97784918743776,62.97784918743776,validation
2023-01-13,6057.6902,0.42422673819857853,0,0,0,0,100.22060792944431,100.22060792944431,validation
2023-01-16,6126.1772,0.7008437849466802,0,0,0,0,16.243281009968857,16.243281009968857,validation
2023-01-17,6132.6391,0.4239693335924923,0,0,0,0,9.658303336168572,9.658303336168572,validation
2023-01-18,6151.4557,0.4142177187943282,0,0,0,0,111.30526742040736,111.30526742040736,validation
2023-01-19,6204.3261,0.41747813234384334,0,1,0,0,189.65291916828608,189.65291916828608,validation
2023-01-20,6251.4337,0.26537622334650784,0,0,0,0,-103.57167612839558,-103.57167612839558,validation
2023-01-30,6283.3272,0.47483757005133387,0,0,0,0,54.58424272228646,54.58424272228646,validation
2023-01-31,6289.15,0.29262320597614877,0,0,0,0,131.41544947617322,131.41544947617322,validation
2023-02-01,6365.9051,0.2893193303567543,0,0,0,0,-44.78014343055836,-44.78014343055836,validation
2023-02-02,6370.1411,0.3274596001903243,0,0,0,0,-63.124797050252425,-63.124797050252425,validation
2023-02-03,6343.6861,0.3434535896733504,0,0,0,0,-8.517721511871468,-8.517721511871468,validation
2023-02-06,6302.3349,0.3573909801037607,0,0,0,0,16.3181796345091,16.3181796345091,validation
2023-02-07,6317.2377,0.3099692673888571,0,0,0,0,-100.01398208255408,-100.01398208255408,validation
2023-02-08,6268.2759,0.37886418163592994,0,0,0,0,148.14957130337757,148.14957130337757,validation
2023-02-09,6354.562,0.2937642489335639,0,0,0,0,-24.854310113811007,-24.854310113811007,validation
2023-02-10,6334.252,0.46385849006520274,0,0,0,0,96.94942827971565,96.94942827971565,validation
2023-02-13,6383.8279,0.3223101039031968,0,0,0,0,6.65231126492527,6.65231126492527,validation
2023-02-14,6397.2146,0.3195985231470899,0,0,0,0,-22.908719792631427,-22.908719792631427,validation
2023-02-15,6384.3479,0.32475048101371573,0,0,0,0,-155.5273557929493,-155.5273557929493,validation
2023-02-16,6289.4786,0.8542507045441942,1,0,0,0,-58.3412126402505,-58.3412126402505,validation
2023-02-17,6237.4053,0.6411515009519066,0,1,0,0,162.68796946603769,162.68796946603769,validation
2023-02-20,6346.0678,0.49432857147156156,0,0,0,0,3.3392614515559416,3.3392614515559416,validation
2023-02-21,6383.4248,0.5478577723035921,0,0,0,0,39.774701857004935,39.774701857004935,validation
2023-02-22,6375.0684,0.5151117836526873,0,0,0,0,-15.149689307806247,-15.149689307806247,validation
2023-02-23,6360.3202,0.5671767344443195,0,0,0,0,-76.93881638337952,-76.93881638337952,validation
2023-02-24,6340.8435,0.5120925088205396,0,0,0,0,8.23341822977719,8.23341822977719,validation
2023-02-27,6307.2057,0.5223314051468338,0,0,0,0,51.64866792918055,51.64866792918055,validation
2023-02-28,6357.5352,0.4661454699783137,0,0,0,0,65.68516795436352,65.68516795436352,validation
2023-03-01,6402.1411,0.5019905394742095,0,0,0,0,-22.18213734263785,-22.18213734263785,validation
2023-03-02,6382.2322,0.4515857999938223,0,0,0,0,21.990225786596707,21.990225786596707,validation
2023-03-03,6390.3177,0.4900717641390957,0,0,0,0,-12.959155091970542,-12.959155091970542,validation
2023-03-06,6395.2191,0.46401719183555235,0,0,0,0,-196.2177002765464,-196.2177002765464,validation
2023-03-07,6284.2986,0.8166675979578716,1,0,0,1,74.40563441391434,74.40563441391434,validation
2023-03-08,6301.5157,0.49643795738423924,0,0,0,0,-94.25130783466074,-94.25130783466074,validation
2023-03-09,6285.9521,0.48787968219128347,0,0,0,0,-98.50965199086347,-98.50965199086347,validation
2023-03-10,6204.8989,0.543356744906094,0,0,0,0,77.14811693699363,77.14811693699363,validation
2023-03-13,6245.0029,0.4579669722808127,0,0,0,0,-42.96851165710769,-42.96851165710769,validation
2023-03-14,6189.3969,0.6766263003382983,0,0,0,0,-31.609608097211694,-31.609608097211694,validation
2023-03-15,6224.64,0.46892688927112086,0,0,0,0,-27.62523610769452,-27.62523610769452,validation
2023-03-16,6140.8317,0.6988617362314367,0,0,0,0,34.26958595180718,34.26958595180718,validation
2023-03-17,6183.1843,0.630625210325813,0,0,0,0,-37.87517691089204,-37.87517691089204,validation
2023-03-20,6160.3541,0.5054711369418262,0,0,0,0,117.43040084864819,117.43040084864819,validation
2023-03-21,6234.6793,0.44777052150702634,0,0,0,0,14.757471711723813,14.757471711723813,validation
2023-03-22,6269.7384,0.4352282384936293,0,0,0,0,94.1115720419483,94.1115720419483,validation
2023-03-23,6305.7585,0.42619097915728954,0,0,0,0,-12.596732149523504,-12.596732149523504,validation
2023-03-24,6310.0979,0.42078017054387157,0,0,0,0,16.024955717197642,16.024955717197642,validation
2023-03-27,6311.5998,0.4525988191861639,0,0,0,0,-45.336650227414395,-45.336650227414395,validation
2023-03-28,6279.9217,0.5901830491063674,0,0,0,0,-45.04344201442634,-45.04344201442634,validation
2023-03-29,6260.551,0.5022213379353516,0,0,0,0,43.486683269944315,43.486683269944315,validation
2023-03-30,6286.1773,0.41594982501329314,0,0,0,0,98.3957904372046,98.3957904372046,validation
2023-03-31,6339.8183,0.4245459959716279,0,0,0,0,107.33968913729353,107.33968913729353,validation
2023-04-03,6413.8073,0.44400981072847934,0,0,0,0,-43.00792522911379,-43.00792522911379,validation
2023-04-04,6408.8994,0.4158022855910374,0,0,0,0,48.58319701052327,48.58319701052327,validation
2023-04-06,6416.8456,0.4202289376002028,0,0,0,0,88.31271889401916,88.31271889401916,validation
2023-04-07,6464.4664,0.4231206542245136,0,0,0,0,-107.04899804886203,-107.04899804886203,validation
2023-04-10,6410.5218,0.8207134035236807,1,0,0,1,15.729761636638084,15.729761636638084,validation
2023-04-11,6420.877,0.42387158511229905,0,0,0,0,35.00785058063283,35.00785058063283,validation
2023-04-12,6443.4391,0.4344930013150594,0,0,0,0,-27.72840293376766,-27.72840293376766,validation
2023-04-13,6404.6463,0.6154814678946653,0,0,0,0,3.9797132594077134,3.9797132594077134,validation
2023-04-14,6431.0688,0.4832036324297219,0,0,0,0,40.308479691522066,40.308479691522066,validation
2023-04-17,6459.2396,0.3944974925674328,0,0,0,0,-6.022711510351719,-6.022711510351719,validation
2023-04-18,6449.8531,0.4104086873601026,0,0,0,0,-55.959058058028255,-55.959058058028255,validation
2023-04-19,6416.9696,0.5216718084570086,0,0,0,0,4.222314237951608,4.222314237951608,validation
2023-04-20,6411.7564,0.38567379452214967,0,0,0,0,-250.40919744116042,-250.40919744116042,validation
2023-04-21,6250.5446,0.8966729808394363,1,0,0,0,-72.54097708297213,-72.54097708297213,validation
2023-04-24,6208.7797,0.808094824160104,0,0,0,0,-178.0401128113196,-178.0401128113196,validation
2023-04-25,6118.1526,0.8829531849563916,1,0,0,1,53.3391106199721,53.3391106199721,validation
2023-04-26,6142.1541,0.717929617786807,0,0,0,0,39.16496851547046,39.16496851547046,validation
2023-04-27,6157.936,0.6672385871401412,0,0,0,0,116.36370398784291,116.36370398784291,validation
2023-04-28,6241.2441,0.5670617902488937,0,0,0,0,52.18884783890321,52.18884783890321,validation
2023-05-04,6262.3891,0.5489184894395152,0,0,0,0,-84.76375578104212,-84.76375578104212,validation
2023-05-05,6200.5759,0.8057159525725858,0,0,0,0,64.46053702572118,64.46053702572118,validation
2023-05-08,6248.5828,0.5833156142911718,0,0,0,0,-120.98509586015437,-120.98509586015437,validation
2023-05-09,6181.9757,0.8856990692762684,1,0,0,1,30.052854692030895,30.052854692030895,validation
2023-05-10,6173.8093,0.5944281406744273,0,0,0,0,-75.54268264549412,-75.54268264549412,validation
2023-05-11,6154.4703,0.532346617769725,0,0,0,0,-72.10462574290588,-72.10462574290588,validation
2023-05-12,6091.6464,0.7426598781591545,0,0,0,0,105.81941044345511,105.81941044345511,validation
2023-05-15,6159.3888,0.4933167546145975,0,0,0,0,-99.35138493432748,-99.35138493432748,validation
2023-05-16,6110.8271,0.5976967002578134,0,0,0,0,56.64353839570868,56.64353839570868,validation
2023-05-17,6122.0518,0.5072796087165068,0,0,0,0,-25.560462258391592,-25.560462258391592,validation
2023-05-18,6128.1762,0.5099575674392718,0,0,0,0,-8.172025727257726,-8.172025727257726,validation
2023-05-19,6117.0833,0.540735620946404,0,0,0,0,3.876080289673123,3.876080289673123,validation
2023-05-22,6115.3151,0.4876533567536012,0,0,0,0,-133.3360374151138,-133.3360374151138,validation
2023-05-23,6052.4297,0.5224663827070052,0,0,0,0,-53.82392495286936,-53.82392495286936,validation
2023-05-24,6005.7913,0.5066057812713516,0,0,0,0,-28.468962306325007,-28.468962306325007,validation
2023-05-25,5988.1885,0.4940431807459349,0,0,0,0,105.9751818807686,105.9751818807686,validation
2023-05-26,6034.9834,0.45056579330736485,0,0,0,0,-62.9797875748217,-62.9797875748217,validation
2023-05-29,6025.1552,0.4595766685382734,0,0,0,0,59.179702573144425,59.179702573144425,validation
2023-05-30,6061.3089,0.416076558539431,0,0,0,0,-25.176620858302634,-25.176620858302634,validation
2023-05-31,6047.8021,0.4776916678012727,0,0,0,0,54.91604038426745,54.91604038426745,validation
2023-06-01,6051.4603,0.5166058420252594,0,0,0,0,66.34623965940722,66.34623965940722,validation
2023-06-02,6105.2181,0.46140549526091035,0,0,0,0,-22.069344808234305,-22.069344808234305,validation
2023-06-05,6097.1059,0.41956662728541344,0,0,0,0,-174.67547265101356,-174.67547265101356,validation
2023-06-06,5983.4202,0.6862080576192229,0,0,0,0,-17.69183250914019,-17.69183250914019,validation
2023-06-07,5987.011,0.42613583134686556,0,0,0,0,-5.064868445793236,-5.064868445793236,validation
2023-06-08,5966.1477,0.4756571734676482,0,0,0,0,51.799050851959464,51.799050851959464,validation
2023-06-09,6009.5826,0.449527093944632,0,0,0,0,28.448980763340348,28.448980763340348,validation
2023-06-12,6027.7122,0.4910764792624048,0,0,0,0,49.448818641133485,49.448818641133485,validation
2023-06-13,6044.0371,0.4188290002011834,0,0,0,0,5.012538374871145,5.012538374871145,validation
2023-06-14,6044.0766,0.4043054729435561,0,0,0,0,75.00725311677448,75.00725311677448,validation
2023-06-15,6096.8075,0.42626125955639105,0,0,0,0,88.61769498699212,88.61769498699212,validation
2023-06-16,6148.0125,0.4467640486820059,0,0,0,0,-42.46319168245694,-42.46319168245694,validation
2023-06-19,6131.3849,0.40795631680757805,0,0,0,0,-30.21194023961393,-30.21194023961393,validation
2023-06-20,6126.1133,0.4501922069412932,0,0,0,0,-256.6685213317399,-256.6685213317399,validation
2023-06-21,5990.8455,0.7459861775763788,0,0,0,0,-83.85811348163963,-83.85811348163963,validation
2023-06-26,5887.0324,0.7035254990285396,0,0,0,0,81.30261335327127,81.30261335327127,validation
2023-06-27,5948.0029,0.4458961412181608,0,0,0,0,-28.48404359722334,-28.48404359722334,validation
2023-06-28,5942.3112,0.43517806151867866,0,0,0,0,5.3340448991501255,5.3340448991501255,validation
2023-06-29,5940.5782,0.43546195405347704,0,0,0,0,130.47872211120472,130.47872211120472,validation
2023-06-30,5998.7293,0.4708617040902204,0,0,0,0,55.66733009170876,55.66733009170876,validation
2023-07-03,6042.3122,0.49846296163961046,0,0,0,0,12.617493206743546,12.617493206743546,validation
2023-07-04,6055.2577,0.42777692291101993,0,0,0,0,-65.6010405751828,-65.6010405751828,validation
2023-07-05,6020.8212,0.48995570157383783,0,0,0,0,-61.02429565415846,-61.02429565415846,validation
