date,target_date,open,close,target_return,target_bp,phase,up_score,up_predicted,up_actual_extreme,up_score_excess,down_score,down_predicted,down_actual_extreme,down_score_excess,conflict,marker
2024-01-16,2024-01-17,5188.3692,5190.3975,-0.0014347668242267186,-14.347668242267186,Validation,0.3850533791375749,0,0,-0.4284580962323426,0.49234049072476826,0,0,-0.19087433916337304,0,none
2024-01-17,2024-01-18,5180.9251,5061.5395,-0.02853195079002413,-285.3195079002413,Validation,0.40456234244941314,0,0,-0.4089491329205044,0.48320843709930694,0,1,-0.20000639278883436,0,none
2024-01-18,2024-01-19,5033.1032,5066.9579,0.004643914315128672,46.43914315128672,Validation,0.4409739777153291,0,0,-0.37253749765458843,0.44659380634975016,0,0,-0.23662102353839115,0,none
2024-01-19,2024-01-22,5056.4765,5018.4332,-0.00945245172206366,-94.5245172206366,Validation,0.3747271731841128,0,0,-0.4387843021858047,0.5459047253836011,0,0,-0.13731010450454018,0,none
2024-01-22,2024-01-23,5008.6804,4780.9748,-0.04735460861108254,-473.5460861108254,Validation,0.3368767247363951,0,0,-0.47663475063352245,0.5053063109423754,0,1,-0.17790851894576587,0,none
2024-01-23,2024-01-24,4771.4963,4865.743,0.024040131813578114,240.40131813578114,Validation,0.7556246885560944,0,1,-0.05788678681382309,0.4817953955950579,0,0,-0.2014194342930834,0,none
2024-01-24,2024-01-25,4886.2037,4933.7009,0.00929629683674471,92.9629683674471,Validation,0.3908945649453386,0,0,-0.42261691042457894,0.5425057913559925,0,0,-0.14070903853214878,0,none
2024-01-25,2024-01-26,4931.6273,5073.1779,0.02507498893924942,250.7498893924942,Validation,0.3320138365676357,0,1,-0.4814976388022818,0.5400872827299513,0,0,-0.14312754715818998,0,none
2024-01-26,2024-01-29,5055.2878,5027.0932,-0.0045846054501585964,-45.84605450158597,Validation,0.30830939333219165,0,0,-0.5052020820377259,0.5407200260626341,0,0,-0.14249480382550717,0,none
2024-01-29,2024-01-30,5032.1113,4927.9137,-0.02657930081951887,-265.7930081951887,Validation,0.7290766138667963,0,0,-0.08443486150312118,0.5552568075526687,0,1,-0.1279580223354726,0,none
2024-01-30,2024-01-31,4898.3613,4814.9908,-0.022772615813374086,-227.72615813374085,Validation,0.7595109541944092,0,0,-0.054000521175508354,0.5693694532138698,0,1,-0.11384537667427153,0,none
2024-01-31,2024-02-01,4786.8128,4696.9796,-0.024839116332270206,-248.39116332270206,Validation,0.5289754477507852,0,0,-0.2845360276191323,0.5875952527105871,0,1,-0.0956195771775542,0,none
2024-02-01,2024-02-02,4667.9126,4678.7308,0.0038962383314546933,38.96238331454693,Validation,0.7489913446562954,0,0,-0.06452013071362217,0.5813540895402634,0,0,-0.10186074034787795,0,none
2024-02-02,2024-02-05,4686.0999,4563.2221,-0.033800133027467094,-338.0013302746709,Validation,0.5276904953335432,0,0,-0.28582098003637435,0.5585242088480646,0,1,-0.12469062104007667,0,none
2024-02-05,2024-02-06,4527.7091,4460.2635,-0.02571081697806077,-257.1081697806077,Validation,0.6928571626846456,0,0,-0.12065431268527194,0.5654253086673253,0,1,-0.11778952122081598,0,none
2024-02-06,2024-02-07,4411.298,4805.9013,0.09127846271097528,912.7846271097528,Validation,0.6607329558553288,0,1,-0.15277851951458876,0.5754566703073531,0,0,-0.10775815958078816,0,none
2024-02-07,2024-02-08,4813.9545,5109.5685,0.0660265276707539,660.265276707539,Validation,0.33301985155185276,0,1,-0.48049162381806476,0.604723740600849,0,0,-0.07849108928729231,0,none
2024-02-08,2024-02-19,5131.8032,5150.2288,0.018187505709494012,181.87505709494013,Validation,0.31595724691333277,0,1,-0.49755422845658476,0.6885935385411639,1,0,0.00537870865302259,0,down
2024-02-19,2024-02-20,5225.1379,5141.6037,-0.022500879833238452,-225.00879833238452,Validation,0.788242651937698,0,0,-0.025268823432219478,0.7038128192936434,1,1,0.02059798940550206,0,down
2024-02-20,2024-02-21,5107.5677,5140.9575,-0.0012053486828965676,-12.053486828965676,Validation,0.6417843923409983,0,0,-0.17172708302891926,0.7555502575480697,1,0,0.0723354276599284,0,down
2024-02-21,2024-02-22,5101.4113,5139.0372,0.006299531268925573,62.995312689255734,Validation,0.4772577883681246,0,0,-0.3362536870017929,0.7993372134428153,1,0,0.11612238355467397,0,down
2024-02-22,2024-02-23,5133.5478,5176.3431,0.011122678160316202,111.22678160316201,Validation,0.5801673058280488,0,0,-0.23334416954186876,0.7507443170746381,1,0,0.06752948718649676,0,down
2024-02-23,2024-02-26,5190.6466,5197.7115,0.0007880328435381223,7.880328435381223,Validation,0.46809244599954686,0,0,-0.34541902937037067,0.7115544596178056,1,0,0.028339629729664306,0,down
2024-02-26,2024-02-27,5194.737,5195.4642,-0.003834188333307287,-38.34188333307287,Validation,0.4193721719603775,0,0,-0.39413930340954,0.6609312552757605,0,0,-0.02228357461238084,0,none
2024-02-27,2024-02-28,5174.8194,5307.8043,0.026398196621122638,263.9819662112264,Validation,0.551372953282407,0,1,-0.26213852208751054,0.6699020618123487,0,0,-0.013312768075792625,0,none
2024-02-28,2024-02-29,5311.4253,5184.0471,-0.02961099725905969,-296.1099725905969,Validation,0.39383428424104444,0,0,-0.4196771911288731,0.6424599790289272,0,1,-0.04075485085921415,0,none
2024-02-29,2024-03-01,5154.1487,5346.7929,0.03816496408029524,381.6496408029524,Validation,0.8827094679434286,1,1,0.06919799257351111,0.6490601622303248,0,0,-0.034154667657816495,0,up
2024-03-01,2024-03-04,5350.8566,5379.0482,0.006744247266876835,67.44247266876835,Validation,0.4550054703167292,0,0,-0.3585060050531883,0.7057969125427285,1,0,0.022582082654587166,0,down
2024-03-04,2024-03-05,5386.9441,5388.82,-0.005332058299992393,-53.32058299992393,Validation,0.48037308426074987,0,0,-0.33313839110916765,0.7025858416659325,1,0,0.019371011777791214,0,down
2024-03-05,2024-03-06,5358.2206,5351.8268,-0.004738102794797139,-47.38102794797139,Validation,0.4666104859351396,0,0,-0.34690098943477793,0.6969831846059298,1,0,0.013768354717788478,0,down
2024-03-06,2024-03-07,5332.8328,5350.1016,0.004031797134161019,40.31797134161019,Validation,0.5797985001207001,0,0,-0.23371297524921741,0.6672645419119189,0,0,-0.015950287976222444,0,none
2024-03-07,2024-03-08,5354.3337,5277.2988,-0.013433230730464207,-134.3323073046421,Validation,0.5135813033469738,0,0,-0.2999301720229437,0.6604014572179401,0,0,-0.022813372670201226,0,none
2024-03-08,2024-03-11,5282.4077,5349.595,0.011314935043730268,113.14935043730267,Validation,0.8332235606819562,1,0,0.01971208531203872,0.6655982093965079,0,0,-0.017616620491633372,0,up
2024-03-11,2024-03-12,5342.1778,5441.0507,0.019411521645722685,194.11521645722684,Validation,0.4874308189486399,0,1,-0.32608065642127765,0.6774183230231039,0,0,-0.00579650686503741,0,none
2024-03-12,2024-03-13,5445.8776,5423.7183,-0.002907501997474138,-29.07501997474138,Validation,0.4383852204672181,0,0,-0.3751262549026994,0.6498559742300776,0,0,-0.033358855658063735,0,none
2024-03-13,2024-03-14,5430.0437,5415.1126,-0.0027428508540363605,-27.428508540363605,Validation,0.6000855755833026,0,0,-0.21342589978661497,0.6181952091624553,0,0,-0.06501962072568601,0,none
2024-03-14,2024-03-15,5415.1499,5392.9267,-0.006487521241101746,-64.87521241101746,Validation,0.5603733877922594,0,0,-0.2531380875776581,0.6142841290001821,0,0,-0.06893070088795916,0,none
2024-03-15,2024-03-18,5380.019,5454.1463,0.017155273986950492,171.55273986950493,Validation,0.6075822450072118,0,1,-0.20592923036270572,0.5576343024526362,0,0,-0.12558052743550507,0,none
2024-03-18,2024-03-19,5472.3147,5528.447,0.007717995458119464,77.17995458119464,Validation,0.41186651931801693,0,0,-0.4016449560519006,0.5900138818675122,0,0,-0.09320094802062906,0,none
2024-03-19,2024-03-20,5514.55,5478.2248,-0.00815007570880677,-81.5007570880677,Validation,0.3942532216580602,0,0,-0.4192582537118573,0.5633855100308893,0,0,-0.11982931985725198,0,none
2024-03-20,2024-03-21,5469.606,5493.414,0.00659873855630555,65.9873855630555,Validation,0.6432077471053698,0,0,-0.17030372826454776,0.5112624801312748,0,0,-0.17195234975686646,0,none
2024-03-21,2024-03-22,5505.6985,5465.8286,-0.009314749073164874,-93.14749073164874,Validation,0.40991357087569247,0,0,-0.40359790449422506,0.5331865304125183,0,0,-0.15002829947562302,0,none
2024-03-22,2024-03-25,5454.4143,5384.5656,-0.015517376448650144,-155.17376448650145,Validation,0.5854679484053456,0,0,-0.22804352696457197,0.5311060875704972,0,0,-0.15210874231764415,0,none
2024-03-25,2024-03-26,5369.7761,5294.7463,-0.01457293535944626,-145.7293535944626,Validation,0.7829978210839572,0,0,-0.030513654285960312,0.5185998474610094,0,0,-0.1646149824271319,0,none
2024-03-26,2024-03-27,5291.5227,5284.4188,-0.002039016104003588,-20.39016104003588,Validation,0.8122847214515707,0,0,-0.0012267539183468124,0.541289991158549,0,0,-0.14192483872959227,0,none
2024-03-27,2024-03-28,5280.7332,5156.684,-0.023529478823129946,-235.29478823129946,Validation,0.4953383704955251,0,0,-0.31817310487439243,0.5874795064385717,0,1,-0.09573532344956959,0,none
2024-03-28,2024-03-29,5156.4803,5223.806,0.012425549264679425,124.25549264679425,Validation,0.7133805196222893,0,0,-0.1001309557476282,0.5760989455620321,0,0,-0.10711588432610919,0,none
2024-03-29,2024-04-01,5220.5524,5286.1612,0.017101657671322545,171.01657671322545,Validation,0.5673269809207823,0,1,-0.24618449444913526,0.6175658232107872,0,0,-0.06564900667735407,0,none
2024-04-01,2024-04-02,5309.8325,5401.2249,0.016130188664143175,161.30188664143174,Validation,0.37904770112875885,0,1,-0.4344637742411587,0.6138755663424892,0,0,-0.06933926354565212,0,none
2024-04-02,2024-04-03,5395.4811,5381.2291,-0.004073594104518352,-40.73594104518352,Validation,0.3683163530133712,0,0,-0.44519512235654635,0.5773282064230982,0,0,-0.10588662346504307,0,none
2024-04-03,2024-04-08,5373.5021,5374.5954,-0.0027069124993920335,-27.069124993920333,Validation,0.4320663109323436,0,0,-0.3814451644375739,0.5747509617794898,0,0,-0.1084638681086515,0,none
2024-04-08,2024-04-09,5358.9565,5298.5912,-0.012032603735447456,-120.32603735447455,Validation,0.3732556338304619,0,0,-0.44025584153945563,0.5607269022689423,0,0,-0.12248792761919902,0,none
2024-04-09,2024-04-10,5294.4743,5342.8982,0.007792256164129485,77.92256164129485,Validation,0.7834073282102643,0,0,-0.03010414715965326,0.5511531214816776,0,0,-0.1320617084064637,0,none
2024-04-10,2024-04-11,5335.7302,5275.4727,-0.01718149092321042,-171.81490923210418,Validation,0.3614575683601448,0,0,-0.4520539070097727,0.5565169727768864,0,1,-0.12669785711125492,0,none
2024-04-11,2024-04-12,5244.0544,5301.8094,0.01214100677521568,121.41006775215679,Validation,0.6131311001895869,0,0,-0.20038037518033058,0.5308745736927745,0,0,-0.15234025619536684,0,none
2024-04-12,2024-04-15,5307.7225,5277.219,-0.007099278457002867,-70.99278457002866,Validation,0.5163277362450301,0,0,-0.2971837391248874,0.594331992176907,0,0,-0.08888283771123429,0,none
2024-04-15,2024-04-16,5270.0415,5339.7223,0.007411516588626377,74.11516588626377,Validation,0.542406104805072,0,0,-0.2711053705648455,0.5759643246612429,0,0,-0.10725050522689838,0,none
2024-04-16,2024-04-17,5309.1005,5191.554,-0.018430975265960714,-184.30975265960714,Validation,0.4694606746245782,0,0,-0.34405080074533934,0.5011086231423704,0,1,-0.18210620674577094,0,none
2024-04-17,2024-04-18,5211.2486,5339.7467,0.020446155648763398,204.46155648763397,Validation,0.8457474175604083,1,1,0.03223594219049075,0.4934826815888834,0,0,-0.18973214829925789,0,up
2024-04-18,2024-04-19,5317.7986,5349.8361,0.0008575352966544436,8.575352966544436,Validation,0.3764068068519504,0,0,-0.43710466851796714,0.5614280600101044,0,0,-0.12178676987803694,0,none
2024-04-19,2024-04-22,5322.3588,5314.8667,-0.006191277446383259,-61.91277446383259,Validation,0.5188480561288789,0,0,-0.29466341924103867,0.5797130176013828,0,0,-0.10350181228675848,0,none
2024-04-22,2024-04-23,5289.4066,5267.5811,-0.005981880840849052,-59.81880840849052,Validation,0.6142149318915731,0,0,-0.19929654347834447,0.5591804542152485,0,0,-0.12403437567289277,0,none
2024-04-23,2024-04-24,5257.766,5208.2712,-0.009050022385933332,-90.50022385933332,Validation,0.6801469367777842,0,0,-0.13336453859213337,0.553728462716396,0,0,-0.12948636717174533,0,none
2024-04-24,2024-04-25,5210.1831,5263.0391,0.005815265878084119,58.15265878084119,Validation,0.6720486740497226,0,0,-0.14146280132019495,0.5062447463470969,0,0,-0.17697008354104438,0,none
2024-04-25,2024-04-26,5240.4817,5259.3354,0.0034162890025928316,34.16289002592832,Validation,0.34121150698275443,0,0,-0.4722999683871631,0.5814392368413532,0,0,-0.10177559304678807,0,none
2024-04-26,2024-04-29,5258.3847,5372.1209,0.02145668421711333,214.56684217113332,Validation,0.44273552517742015,0,1,-0.37077595019249737,0.5250275466038602,0,0,-0.1581872832842811,0,none
2024-04-29,2024-04-30,5371.2122,5478.4908,0.01860946771010097,186.0946771010097,Validation,0.3566676536638761,0,1,-0.45684382170604143,0.5295860790350986,0,0,-0.15362875085304273,0,none
2024-04-30,2024-05-06,5471.1676,5441.1411,0.0049855171682184896,49.855171682184896,Validation,0.35882663350108296,0,0,-0.45468484186883457,0.5444533543486331,0,0,-0.13876147553950824,0,none
2024-05-06,2024-05-07,5498.4442,5528.6036,0.0061615247454906985,61.615247454906985,Validation,0.3873131581377499,0,0,-0.4261983172321676,0.5024172458484019,0,0,-0.18079758403973945,0,none
2024-05-07,2024-05-08,5532.323,5527.0847,-0.0028695540733975067,-28.695540733975065,Validation,0.33336286335091564,0,0,-0.4801486120190019,0.431496050032147,0,0,-0.2517187798559943,0,none
2024-05-08,2024-05-09,5516.4477,5458.7559,-0.00998608216660879,-99.8608216660879,Validation,0.3204161436154531,0,0,-0.4930953317544644,0.4176674026361723,0,0,-0.265547427251969,0,none
2024-05-09,2024-05-10,5461.36,5556.7712,0.018463001889639452,184.63001889639452,Validation,0.5302812620472792,0,1,-0.2832302133226383,0.41038710569077425,0,0,-0.27282772419736706,0,none
2024-05-10,2024-05-13,5562.1931,5535.3954,-0.010618922956845966,-106.18922956845967,Validation,0.3461577613378867,0,0,-0.4673537140320308,0.4268149924153065,0,0,-0.2563998374728348,0,none
2024-05-13,2024-05-14,5503.1286,5505.2595,0.0009699391724191653,9.699391724191653,Validation,0.43344990986827836,0,0,-0.38006156550163916,0.45397756324304595,0,0,-0.22923726664509536,0,none
2024-05-14,2024-05-15,5508.4663,5500.7379,-0.0023435198287407033,-23.435198287407033,Validation,0.39709512534280667,0,0,-0.41641635002711086,0.4916718183993235,0,0,-0.1915430114888178,0,none
2024-05-15,2024-05-16,5495.5571,5446.6557,-0.006268591040569871,-62.685910405698706,Validation,0.3713691502969755,0,0,-0.44214232507294204,0.4824572625086651,0,0,-0.2007575673794762,0,none
2024-05-16,2024-05-17,5461.1077,5424.6652,-0.0077731849163127364,-77.73184916312736,Validation,0.44272823303642,0,0,-0.3707832423334975,0.45259632556896723,0,0,-0.23061850431917408,0,none
2024-05-17,2024-05-20,5418.6575,5491.8944,0.014419235760887217,144.19235760887216,Validation,0.47216679478264156,0,0,-0.34134468058727596,0.5228697874168524,0,0,-0.1603450424712889,0,none
2024-05-20,2024-05-21,5496.7904,5523.5013,0.002673087189207779,26.73087189207779,Validation,0.3044256885469849,0,0,-0.5090857868229326,0.5934764818844294,0,0,-0.08973834800371194,0,none
2024-05-21,2024-05-22,5511.4838,5478.9131,-0.007162136628252491,-71.62136628252492,Validation,0.3663661261326417,0,0,-0.44714534923727584,0.5798060292326006,0,0,-0.1034088006555407,0,none
2024-05-22,2024-05-23,5472.0098,5468.6068,-0.004215909847237409,-42.15909847237409,Validation,0.4102661435627371,0,0,-0.4032453318071804,0.5150762312555135,0,0,-0.1681385986326278,0,none
2024-05-23,2024-05-24,5448.9403,5362.3053,-0.018431161743504454,-184.31161743504452,Validation,0.3175668714249845,0,0,-0.495944603944933,0.5223840473075317,0,1,-0.16083078258060957,0,none
2024-05-24,2024-05-27,5348.51,5313.4546,-0.0042365443833890515,-42.36544383389052,Validation,0.773947953414638,0,0,-0.03956352195527957,0.4578836384969083,0,0,-0.22533119139123303,0,none
2024-05-27,2024-05-28,5325.8508,5371.3693,0.007037223048005803,70.37223048005802,Validation,0.5734351805269848,0,0,-0.2400762948429327,0.5567268087691558,0,0,-0.1264880211189855,0,none
2024-05-28,2024-05-29,5363.33,5316.1286,-0.010205786330507394,-102.05786330507394,Validation,0.3254498806680523,0,0,-0.4880615947018652,0.5657608521167724,0,0,-0.1174539777713689,0,none
2024-05-29,2024-05-30,5308.593,5328.3064,0.0014703142621783627,14.703142621783627,Validation,0.4830740577083294,0,0,-0.33043741766158813,0.523952390702557,0,0,-0.15926243918558436,0,none
2024-05-30,2024-05-31,5316.3983,5308.66,-0.0010677341462544954,-10.677341462544954,Validation,0.40655244363466764,0,0,-0.4069590317352499,0.6056507845297696,0,0,-0.07756404535837169,0,none
2024-05-31,2024-06-03,5310.7218,5308.5403,-0.0018707249925989933,-18.707249925989935,Validation,0.4144798056857177,0,0,-0.39903166968419984,0.562697700306717,0,0,-0.12051712958142435,0,none
2024-06-03,2024-06-04,5300.7869,5274.0687,-0.007085985667524275,-70.85985667524275,Validation,0.36210550808827113,0,0,-0.4514059672816464,0.5162322236798595,0,0,-0.16698260620828176,0,none
2024-06-04,2024-06-05,5263.2256,5341.9496,0.012471857562024402,124.71857562024402,Validation,0.5365219667151349,0,0,-0.27698950865478267,0.5071399361824221,0,0,-0.17607489370571916,0,none
2024-06-05,2024-06-06,5328.8678,5277.9405,-0.007008430571311952,-70.08430571311952,Validation,0.34007252619499273,0,0,-0.4734389491749248,0.5733636207214838,0,0,-0.10985120916665747,0,none
2024-06-06,2024-06-07,5291.5208,5228.8002,-0.008385982343677045,-83.85982343677045,Validation,0.5327295281462977,0,0,-0.2807819472236198,0.5066880863899478,0,0,-0.17652674349819353,0,none
2024-06-07,2024-06-11,5247.1462,5208.9798,-0.012336858462224654,-123.36858462224653,Validation,0.775778345736709,0,0,-0.03773312963320852,0.5174419987677046,0,0,-0.16577283112043673,0,none
2024-06-11,2024-06-12,5182.4129,5217.4702,0.005156188925046878,51.56188925046878,Validation,0.4966442398133582,0,0,-0.3168672355565593,0.465219727952083,0,0,-0.2179951019360583,0,none
2024-06-12,2024-06-13,5209.1344,5232.9534,0.004372165939892092,43.72165939892092,Validation,0.3640737780105801,0,0,-0.4494376973593374,0.6102545247248087,0,0,-0.07296030516333263,0,none
2024-06-13,2024-06-14,5231.9096,5194.59,-0.009866550446513855,-98.66550446513855,Validation,0.36025608715098006,0,0,-0.45325538821893746,0.658574021865904,0,0,-0.024640808022237337,0,none
2024-06-14,2024-06-17,5180.2887,5213.0927,0.001736447623083226,17.36447623083226,Validation,0.4658024003726913,0,0,-0.3477090749972262,0.5797780131929606,0,0,-0.10343681669518068,0,none
2024-06-17,2024-06-18,5189.284,5207.128,0.0036023659526054352,36.02365952605435,Validation,0.42535344461317504,0,0,-0.3881580307567425,0.6660576761727898,0,0,-0.017157153715351536,0,none
2024-06-18,2024-06-19,5207.9777,5230.8913,0.00527999572655613,52.799957265561304,Validation,0.34826707557140485,0,0,-0.4652443997985127,0.6780725117279288,0,0,-0.005142318160212489,0,none
2024-06-19,2024-06-20,5235.4758,5168.8204,-0.014003483694834395,-140.03483694834395,Validation,0.3577351693811427,0,0,-0.45577630598877483,0.6413643806470086,0,0,-0.04185044924113268,0,none
2024-06-20,2024-06-21,5162.1609,5094.5653,-0.01593098347631894,-159.30983476318937,Validation,0.4370221418271044,0,0,-0.3764893335428131,0.5812198293591967,0,0,-0.10199500052894461,0,none
2024-06-21,2024-06-24,5079.9226,5102.3292,-0.001401556787498981,-14.01556787498981,Validation,0.5769069795428992,0,0,-0.23660449582701837,0.6843693869066475,1,0,0.001154557018506197,0,down
2024-06-24,2024-06-25,5072.8028,4992.9097,-0.01650596392195669,-165.0596392195669,Validation,0.33710028768083455,0,0,-0.47641118768908297,0.7197661832540222,1,0,0.03655135336588089,0,down
2024-06-25,2024-06-26,4989.0713,4948.6343,-0.009401769824375794,-94.01769824375793,Validation,0.6417737201173894,0,0,-0.1717377552525281,0.6580795022933816,0,0,-0.02513532759475967,0,none
2024-06-26,2024-06-27,4942.1652,5020.4318,0.011498684827451644,114.98684827451643,Validation,0.418906345810079,0,0,-0.3946051295598385,0.6715835232507497,0,0,-0.011631306637391647,0,none
2024-06-27,2024-06-28,4998.9936,4928.0514,-0.016868255242415198,-168.68255242415196,Validation,0.3172536509349415,0,0,-0.496257824434976,0.6937328753260388,1,0,0.010518045437897472,0,down
2024-06-28,2024-07-01,4914.6693,4942.7817,0.005924589880340392,59.24589880340392,Validation,0.39314123165628617,0,0,-0.42037024371363135,0.6779394346713847,0,0,-0.005275395216756573,0,none
2024-07-01,2024-07-02,4943.7867,5003.1608,0.011486943803623362,114.86943803623362,Validation,0.48029784327594677,0,0,-0.33321363209397076,0.6437799981766332,0,0,-0.03943483171150808,0,none
2024-07-02,2024-07-03,5000.5757,4949.4771,-0.011033989546443634,-110.33989546443634,Validation,0.35666259641949477,0,0,-0.45684887895042275,0.5983689932539862,0,0,-0.08484583663415513,0,none
2024-07-03,2024-07-04,4945.3994,4910.9245,-0.005653335097666856,-56.53335097666856,Validation,0.47141202694040457,0,0,-0.34209944842951295,0.5697734997852556,0,0,-0.1134413301028857,0,none
2024-07-04,2024-07-05,4917.4414,4834.4982,-0.018013148057036243,-180.13148057036244,Validation,0.3412588969968174,0,0,-0.47225257837310014,0.5711997864564953,0,1,-0.11201504343164603,0,none
2024-07-05,2024-07-08,4828.8628,4866.2647,0.005831952815060326,58.31952815060326,Validation,0.46317152669861616,0,0,-0.35033994867130136,0.5468637506538337,0,0,-0.13635107923430756,0,none
2024-07-08,2024-07-09,4857.0245,4783.6165,-0.016823345239456833,-168.23345239456833,Validation,0.3352013672507296,0,0,-0.47831010811918795,0.5395001933845589,0,0,-0.1437146365035824,0,none
2024-07-09,2024-07-10,4775.3131,4876.899,0.017207227731308228,172.07227731308228,Validation,0.4291762230088416,0,1,-0.3843352523610759,0.4128045211429549,0,0,-0.2704103087451864,0,none
2024-07-10,2024-07-11,4857.483,4844.1624,0.009331499461758153,93.31499461758153,Validation,0.35692672931296254,0,0,-0.456584746056955,0.4208057025991402,0,0,-0.2624091272890011,0,none
2024-07-11,2024-07-12,4902.8106,4939.7318,0.004929947732429385,49.299477324293846,Validation,0.5037483590982793,0,0,-0.3097631162716382,0.37734506984289434,0,0,-0.30586976004524696,0,none
2024-07-12,2024-07-15,4926.9812,4919.3639,-0.00476257145044523,-47.6257145044523,Validation,0.31113458555064,0,0,-0.5023768898192775,0.3645312227189574,0,0,-0.3186836071691839,0,none
2024-07-15,2024-07-16,4903.5161,4883.8971,-0.0052850035508194,-52.850035508194004,Validation,0.3297327771526639,0,0,-0.4837786982172536,0.28309417675709125,0,0,-0.40012065313105005,0,none
2024-07-16,2024-07-17,4877.601,4898.3626,0.0032419010903106393,32.4190109031064,Validation,0.3553951401751082,0,0,-0.4581163351948093,0.3004674853674985,0,0,-0.3827473445206428,0,none
2024-07-17,2024-07-18,4893.4137,4856.5794,-0.014567213068455764,-145.67213068455766,Validation,0.3875315765321743,0,0,-0.42597989883774323,0.33400978543082666,0,0,-0.34920504445731465,0,none
2024-07-18,2024-07-19,4822.1303,4877.6916,0.006410424040179885,64.10424040179885,Validation,0.4866590839932425,0,0,-0.32685239137667504,0.2803401348911771,0,0,-0.4028746949969642,0,none
2024-07-19,2024-07-22,4853.0422,4872.0532,0.0040374674673135935,40.374674673135935,Validation,0.35294610025954926,0,0,-0.46056537511036827,0.36555746575304054,0,0,-0.31765736413510076,0,none
2024-07-22,2024-07-23,4872.6362,4865.9778,-0.0019836695380622826,-19.836695380622828,Validation,0.4776555400940432,0,0,-0.3358559352758743,0.3046564901822684,0,0,-0.3785583397058729,0,none
2024-07-23,2024-07-24,4862.9705,4722.7994,-0.030985896377533018,-309.85896377533015,Validation,0.4357419294890864,0,0,-0.3777695458808311,0.3176018994751802,0,1,-0.3656129304129611,0,none
2024-07-24,2024-07-25,4712.287,4668.0621,-0.014401775613412382,-144.01775613412383,Validation,0.8087068781459397,0,0,-0.004804597223977858,0.29796859463555364,0,0,-0.38524623525258767,0,none
2024-07-25,2024-07-26,4644.4217,4665.4488,0.0056034102157431764,56.03410215743176,Validation,0.7500401884692564,0,0,-0.06347128690066117,0.40468135070943984,0,0,-0.27853347917870147,0,none
2024-07-26,2024-07-29,4670.4463,4736.3771,0.014999144728417013,149.99144728417014,Validation,0.4209855547062689,0,0,-0.3925259206636486,0.4649417796570037,0,0,-0.21827305023113763,0,none
2024-07-29,2024-07-30,4740.499,4708.8443,-0.0096981984386032,-96.98198438603201,Validation,0.42743773757520986,0,0,-0.38607373779470766,0.4539619332127002,0,0,-0.22925289667544113,0,none
2024-07-30,2024-07-31,4694.5247,4699.282,4.347617981426133e-05,0.4347617981426133,Validation,0.4259568934673114,0,0,-0.3875545819026061,0.4553644295947413,0,0,-0.22785040029339998,0,none
2024-07-31,2024-08-01,4694.7288,4886.4136,0.042418232976524584,424.1823297652458,Validation,0.3612478816421581,0,1,-0.4522635937277594,0.4631229336611295,0,0,-0.2200918962270118,0,none
2024-08-01,2024-08-02,4893.8709,4852.9725,-0.01572048008050242,-157.2048008050242,Validation,0.3384712158097578,0,0,-0.4750402595601597,0.4808328571402002,0,0,-0.20238197274794112,0,none
2024-08-02,2024-08-05,4816.9369,4788.6159,-0.012634875910456644,-126.34875910456644,Validation,0.7556994897131527,0,0,-0.05781198565676482,0.4556986547498174,0,0,-0.2275161751383239,0,none
2024-08-05,2024-08-06,4756.0755,4693.8478,-0.0032845567737517234,-32.845567737517236,Validation,0.669963923144549,0,0,-0.14354755222536852,0.5242253575990286,0,0,-0.15898947228911275,0,none
2024-08-06,2024-08-07,4740.4539,4750.776,0.0015876960642946525,15.876960642946525,Validation,0.8116004579689933,0,0,-0.001911017400924253,0.5636785069986107,0,0,-0.11953632288953064,0,none
2024-08-07,2024-08-08,4747.9803,4751.9408,-0.002293101342480286,-22.93101342480286,Validation,0.5042762640588777,0,0,-0.3092352113110398,0.5432729828718326,0,0,-0.13994184701630874,0,none
2024-08-08,2024-08-09,4737.0927,4755.8149,0.008689739172720756,86.89739172720756,Validation,0.4226583279072856,0,0,-0.39085314746263194,0.423235568676954,0,0,-0.2599792612111873,0,none
2024-08-09,2024-08-12,4778.2568,4720.3104,-0.012828171981045466,-128.28171981045466,Validation,0.4474818416611939,0,0,-0.3660296337087236,0.3568153301250935,0,0,-0.32639949976304783,0,none
2024-08-12,2024-08-13,4716.9605,4714.1586,-0.0006361511825253574,-6.361511825253574,Validation,0.555181453736237,0,0,-0.2583300216336806,0.37542685905114254,0,0,-0.30778797083699877,0,none
2024-08-13,2024-08-14,4713.9598,4731.8353,0.0033633719150512054,33.63371915051205,Validation,0.36045627963774296,0,0,-0.45305519573217456,0.42092603166725817,0,0,-0.26228879822088313,0,none
2024-08-14,2024-08-15,4729.8146,4667.0731,-0.015459295169836018,-154.5929516983602,Validation,0.35007403765916917,0,0,-0.46343743771074836,0.3828487009202255,0,0,-0.3003661289679158,0,none
2024-08-15,2024-08-16,4656.695,4698.375,0.010073496331625797,100.73496331625797,Validation,0.3459472791451245,0,0,-0.467564196224793,0.3911893973447504,0,0,-0.2920254325433909,0,none
2024-08-16,2024-08-19,4703.6042,4670.3789,-0.007924433777825146,-79.24433777825146,Validation,0.3033636419820468,0,0,-0.5101478333878707,0.45895517603296493,0,0,-0.22425965385517638,0,none
