date,target_date,open,high,low,close,volume,amount,prev_close,phase,target_return,target_bp,score,score_threshold,score_excess,predicted,actual_extreme,correct,direction_correct,signed_return_bp,indicator_1,indicator_2,indicator_3,indicator_4,prediction_label
2019-03-15,2019-03-18,5328.8085,5418.3293,5308.0621,5359.0087,15284646500.0,139681586047.2,5298.5024,Development,0.01099065579106484,109.9065579106484,0.5700857796272224,0.6832148298881413,-0.1131290502609189,0,0,0,0,-109.9065579106484,0.2591123307579962,0.8705571724646166,0.8434551765411138,0.32919650025228747,
2019-03-18,2019-03-19,5387.3756,5501.183,5333.2557,5501.183,17265525500.0,153883835940.4,5359.0087,Development,0.021962994375220424,219.62994375220424,0.5567932705664567,0.6832148298881413,-0.12642155932168464,0,0,0,0,-219.62994375220424,0.2320760870392625,0.8773399108127423,0.8182230332554743,0.3263947414333456,
2019-03-19,2019-03-20,5505.6985,5555.1227,5486.7986,5522.1801,16671393100.0,150233661548.1,5501.183,Development,0.002290390583501667,22.90390583501667,0.5548387243379319,0.6832148298881413,-0.1283761055502094,0,0,0,0,-22.90390583501667,0.2689098426109956,0.834844081352463,0.7979584335122242,0.3381386231175898,
2019-03-20,2019-03-21,5518.3087,5533.0525,5415.7549,5515.7856,17682073500.0,154380099338.4,5522.1801,Development,0.0013923650193763404,13.923650193763404,0.5419221777116459,0.6832148298881413,-0.14129265217649545,0,0,0,0,-13.923650193763404,0.2702175584528279,0.8008577648028459,0.8042060484964522,0.30551689389792497,
2019-03-21,2019-03-22,5525.9922,5634.6618,5513.392,5589.478,20715004500.0,184005098811.5,5515.7856,Development,0.01177173214251015,117.71732142510149,0.5344688299962056,0.6832148298881413,-0.1487459998919357,0,0,0,0,-117.71732142510149,0.284256250643528,0.7729913117732441,0.7821272466019354,0.30822589517794946,
2019-03-22,2019-03-25,5591.0427,5625.095,5505.8058,5622.1402,18195482300.0,168610426964.1,5589.478,Development,-0.012482769984926034,-124.82769984926034,0.5265782807068976,0.6832148298881413,-0.1566365491812437,0,0,0,0,124.82769984926034,0.27867439844517905,0.7496156510155313,0.781275303702279,0.31285022585429095,
2019-03-25,2019-03-26,5521.251,5629.2277,5507.3576,5549.6711,17843293700.0,166384283611.4,5622.1402,Development,0.009105563213844148,91.05563213844148,0.5129553031779513,0.6832148298881413,-0.17025952671018996,0,0,0,0,-91.05563213844148,0.313392257264838,0.6605710131206477,0.7932835481912313,0.29324794645033864,
2019-03-26,2019-03-27,5571.5251,5589.4127,5380.8535,5394.8787,17616473000.0,160539919363.1,5549.6711,Development,-0.025046499386676024,-250.46499386676024,0.6920825903878962,0.6832148298881413,0.008867760499754906,1,1,1,1,250.46499386676024,0.8299929874477225,0.6627750568881549,0.7881420915706321,0.31822936613405023,预测大跌
2019-03-27,2019-03-28,5431.9779,5447.8795,5333.7848,5447.8795,14495660800.0,134714503064.4,5394.8787,Development,0.00017781736556776728,1.7781736556776728,0.7020544298479026,0.6832148298881413,0.018839599959761255,1,0,0,0,-1.7781736556776728,0.8133686648674793,0.6525655098177994,0.7990196169207011,0.41879015825888427,预测大跌
2019-03-28,2019-03-29,5432.9438,5487.7654,5370.1234,5370.1234,14926108200.0,141312489924.2,5447.8795,Development,-0.011508107262217626,-115.08107262217626,0.7503994387208331,0.6832148298881413,0.06718460883269184,1,0,0,1,115.08107262217626,0.8064964712024193,0.8369878615996585,0.7955009502865797,0.4176489262566162,预测大跌
2019-03-29,2019-04-01,5370.4209,5550.7601,5346.2139,5547.6561,17833301700.0,164954573844.1,5370.1234,Development,0.04119680824272076,411.9680824272076,0.6405521230028471,0.6832148298881413,-0.042662706885294166,0,0,0,0,-411.9680824272076,0.7616537467121408,0.5171911507365151,0.7663767391933739,0.4260840268247044,
2019-04-01,2019-04-02,5591.6651,5763.5806,5591.6651,5757.8379,22118163100.0,208464845273.6,5547.6561,Development,0.036325977390884834,363.25977390884833,0.6573826956848906,0.6832148298881413,-0.0258321342032507,0,0,0,0,-363.25977390884833,0.7995046356202528,0.5382982384525382,0.7140608262240826,0.48583894398747396,
2019-04-02,2019-04-03,5794.7878,5833.0223,5750.3296,5775.5497,22875028400.0,216017608686.9,5757.8379,Development,-0.008726169403476813,-87.26169403476814,0.6494980199564648,0.6832148298881413,-0.03371680993167647,0,0,0,0,87.26169403476814,0.7750335503693095,0.536393237609568,0.7847992821298944,0.3946291514477732,
2019-04-03,2019-04-04,5744.2215,5843.468,5724.1257,5836.0369,19910476300.0,182304278560.5,5775.5497,Development,0.021616575892834167,216.16575892834166,0.6680260358470325,0.6832148298881413,-0.015188794041108844,0,0,0,0,-216.16575892834166,0.8102008116310527,0.5345852010368232,0.8084937155872216,0.4062830385810959,
2019-04-04,2019-04-08,5868.3919,5894.9882,5813.4624,5871.5575,20883485900.0,196845266327.9,5836.0369,Development,0.009000523635785296,90.00523635785297,0.7017533057079083,0.6832148298881413,0.018538475819766975,1,0,0,0,-90.00523635785297,0.8238598529678827,0.6499069783639388,0.7934043146631298,0.4069878283189798,预测大跌
