date,open,high,low,close,volume,amount,prev_close,next_execution_date
2017-03-21,6494.7728,6516.0101,6484.687,6515.9458,5899504200.0,75784024756.7,6498.3416,2017-03-22
2017-03-22,6486.3011,6514.6285,6459.975,6499.7928,7227336600.0,88332148327.9,6515.9458,2017-03-23
2017-03-23,6502.1273,6533.6523,6445.8112,6512.1874,7691114700.0,95665083642.5,6499.7928,2017-03-24
2017-03-24,6509.2327,6552.7481,6500.0657,6546.615,8354782200.0,99764242487.0,6512.1874,2017-03-27
2017-03-27,6545.4462,6555.7939,6510.4398,6516.0326,7748273700.0,91609824449.8,6546.615,2017-03-28
2017-03-28,6509.0377,6519.0858,6483.6403,6498.6902,6126211400.0,74546542337.4,6516.0326,2017-03-29
2017-03-29,6504.2455,6522.5117,6461.5358,6480.543,8561404800.0,94145712453.2,6498.6902,2017-03-30
2017-03-30,6467.063,6471.935,6369.1202,6375.7437,9651272400.0,102559153020.6,6480.543,2017-03-31
2017-03-31,6374.565,6402.2179,6365.4474,6401.6479,7208277200.0,81869918411.9,6375.7437,2017-04-05
2017-04-05,6450.8955,6539.9665,6450.8955,6539.9665,9701497800.0,110261623595.1,6401.6479,2017-04-06
2017-04-06,6554.7454,6569.7021,6535.0376,6559.6526,9747113500.0,106538080096.5,6539.9665,2017-04-07
2017-04-07,6554.2567,6593.949,6544.2362,6578.726,10059667100.0,115145780025.8,6559.6526,2017-04-10
2017-04-10,6575.4597,6595.1986,6556.0781,6566.5441,10252932300.0,117949775725.3,6578.726,2017-04-11
2017-04-11,6566.84,6631.9963,6531.5307,6629.1661,12773804800.0,148200620589.2,6566.5441,2017-04-12
2017-04-12,6625.8795,6626.761,6571.4755,6576.4761,11417302700.0,125634063395.5,6629.1661,2017-04-13
2017-04-13,6569.2398,6627.702,6562.7621,6615.7042,8771144000.0,95722060560.7,6576.4761,2017-04-14
2017-04-14,6623.4544,6623.8014,6522.7905,6528.1624,9751115100.0,107518934105.2,6615.7042,2017-04-17
2017-04-17,6500.9489,6502.036,6426.2797,6456.598,8753220700.0,99323748146.5,6528.1624,2017-04-18
2017-04-18,6452.918,6491.8082,6416.1723,6418.2114,8018564100.0,91417770876.5,6456.598,2017-04-19
2017-04-19,6390.3311,6401.4112,6285.9903,6350.6465,8700044700.0,95577254209.1,6418.2114,2017-04-20
2017-04-20,6349.4075,6377.8003,6299.8941,6347.7732,7917415700.0,92055492681.1,6350.6465,2017-04-21
2017-04-21,6345.7705,6364.6737,6296.8103,6300.7128,6087110100.0,72187532636.1,6347.7732,2017-04-24
2017-04-24,6282.331,6282.7398,6137.9201,6138.5049,7077136800.0,78586553276.6,6300.7128,2017-04-25
2017-04-25,6139.4842,6203.6818,6131.9512,6160.4612,6465772900.0,73714024618.6,6138.5049,2017-04-26
2017-04-26,6159.8926,6195.3247,6157.3991,6176.3981,6974602900.0,81432873560.0,6160.4612,2017-04-27
2017-04-27,6157.5184,6205.2293,6052.8806,6192.3044,8935778900.0,101691925176.8,6176.3981,2017-04-28
2017-04-28,6174.142,6214.1617,6166.7979,6211.8624,6676916700.0,76705995604.3,6192.3044,2017-05-02
2017-05-02,6205.1005,6216.4949,6186.1678,6216.115,7028900300.0,83553106435.3,6211.8624,2017-05-03
2017-05-03,6205.6817,6225.6265,6174.6918,6197.4779,7247544700.0,85574278198.3,6216.115,2017-05-04
2017-05-04,6180.0292,6236.8865,6151.8088,6176.3053,7741351300.0,89915586361.4,6197.4779,2017-05-05
2017-05-05,6155.1974,6164.2461,6089.0909,6089.6828,7155199600.0,81292488329.6,6176.3053,2017-05-08
2017-05-08,6076.458,6083.362,5975.2213,5975.5395,6718255500.0,76311198233.9,6089.6828,2017-05-09
2017-05-09,5953.8391,6012.4429,5919.5993,6012.0016,5472699300.0,62722952718.9,5975.5395,2017-05-10
2017-05-10,6010.7303,6038.9734,5885.5213,5885.841,6264566000.0,71467192554.4,6012.0016,2017-05-11
2017-05-11,5856.4147,5873.9064,5731.4825,5872.6391,7305431400.0,77588395748.6,5885.841,2017-05-12
2017-05-12,5859.3374,5889.93,5820.2939,5863.7832,5668562800.0,62606811862.1,5872.6391,2017-05-15
2017-05-15,5880.6961,5912.2661,5880.6961,5893.5075,4972593300.0,58911836308.8,5863.7832,2017-05-16
2017-05-16,5882.3298,6014.8806,5839.2197,6014.7344,7342661600.0,84036099308.7,5893.5075,2017-05-17
2017-05-17,6006.4691,6055.9183,6001.0394,6027.6504,7314690900.0,84588690909.4,6014.7344,2017-05-18
2017-05-18,5983.3497,6030.109,5965.3503,5976.2998,6006212500.0,70971740790.1,6027.6504,2017-05-19
2017-05-19,5973.768,5990.4353,5942.6096,5974.9772,5506815200.0,64668962901.3,5976.2998,2017-05-22
2017-05-22,5962.2861,5987.3066,5873.0412,5888.8127,6089413900.0,66101127999.6,5974.9772,2017-05-23
2017-05-23,5879.5592,5893.816,5760.3248,5764.8759,6491864700.0,70779450169.3,5888.8127,2017-05-24
2017-05-24,5740.4428,5799.6834,5668.7221,5799.2499,5813084700.0,62845340537.7,5764.8759,2017-05-25
2017-05-25,5788.5567,5859.5019,5740.7985,5850.8006,7068395700.0,75351887954.4,5799.2499,2017-05-26
2017-05-26,5843.5212,5871.2139,5833.0876,5836.9338,5925619900.0,65692499036.2,5850.8006,2017-05-31
2017-05-31,5887.9405,5913.1835,5820.2063,5824.1042,5847776900.0,66221305694.3,5836.9338,2017-06-01
2017-06-01,5810.4191,5810.5989,5709.6885,5709.9994,6027890500.0,65490263888.3,5824.1042,2017-06-02
2017-06-02,5696.8285,5780.5015,5655.762,5772.5174,5886884700.0,61562500697.2,5709.9994,2017-06-05
2017-06-05,5778.1891,5830.0525,5777.9509,5815.8022,5433329200.0,59775835963.1,5772.5174,2017-06-06
2017-06-06,5808.9716,5841.8803,5793.4367,5841.5232,4878150000.0,53237820722.1,5815.8022,2017-06-07
2017-06-07,5838.8814,5955.0236,5836.4411,5955.0153,7466605900.0,81742004615.1,5841.5232,2017-06-08
2017-06-08,5947.975,5972.7277,5940.7235,5958.977,6650654700.0,74753009504.5,5955.0153,2017-06-09
2017-06-09,5952.4061,5971.5251,5922.7285,5969.2741,6210987400.0,69574732886.3,5958.977,2017-06-12
2017-06-12,5943.6443,5950.0431,5896.4049,5902.8551,6035967500.0,70214585116.9,5969.2741,2017-06-13
2017-06-13,5895.4692,5986.8692,5894.2253,5980.0566,6042416900.0,70753185224.1,5902.8551,2017-06-14
2017-06-14,5976.0141,5992.7818,5958.2003,5966.4314,6092696300.0,71476434179.6,5980.0566,2017-06-15
2017-06-15,5959.4746,6024.3764,5959.1892,6021.1651,6499111000.0,73277153513.9,5966.4314,2017-06-16
2017-06-16,6016.9727,6027.395,6003.2623,6012.9996,5691259600.0,66287703873.7,6021.1651,2017-06-19
2017-06-19,6010.9392,6057.4115,6009.2243,6057.4115,5923158500.0,67315215223.7,6012.9996,2017-06-20
2017-06-20,6061.1098,6089.8121,6058.6882,6066.9046,6612240800.0,77790508879.8,6057.4115,2017-06-21
2017-06-21,6074.6095,6080.5326,6035.2737,6078.1925,5673042900.0,66856678681.2,6066.9046,2017-06-22
2017-06-22,6074.3663,6094.5533,5992.3352,5992.3352,6922564100.0,82350322635.8,6078.1925,2017-06-23
2017-06-23,5978.2385,6010.3137,5923.5507,6010.3137,6350512400.0,73951244990.9,5992.3352,2017-06-26
2017-06-26,6013.4788,6111.707,6011.8591,6111.6406,6984617800.0,86328092267.8,6010.3137,2017-06-27
2017-06-27,6109.3701,6128.3768,6089.6802,6113.1658,6231684900.0,75563273773.1,6111.6406,2017-06-28
2017-06-28,6102.2283,6110.3484,6075.1424,6086.2112,6047948200.0,71450336215.3,6113.1658,2017-06-29
2017-06-29,6089.9202,6132.2451,6089.9202,6116.9932,5803528900.0,70846315031.6,6086.2112,2017-06-30
2017-06-30,6101.3648,6139.0677,6090.2523,6138.1556,5352122300.0,66361720180.4,6116.9932,2017-07-03
2017-07-03,6142.1711,6177.3953,6129.8406,6177.3953,6382532200.0,74248241219.7,6138.1556,2017-07-04
2017-07-04,6169.0335,6170.852,6134.8792,6146.8527,6311419600.0,76708822695.1,6177.3953,2017-07-05
2017-07-05,6135.713,6193.9641,6127.5143,6193.9641,6862163800.0,83041215552.7,6146.8527,2017-07-06
2017-07-06,6187.4304,6211.9654,6149.9308,6201.6535,8287181400.0,97626267779.9,6193.9641,2017-07-07
2017-07-07,6182.4538,6229.8309,6176.7431,6226.0108,7932830700.0,93885482337.7,6201.6535,2017-07-10
2017-07-10,6221.5252,6236.2921,6189.0004,6206.5568,9037099900.0,104581745916.1,6226.0108,2017-07-11
2017-07-11,6194.6164,6202.2032,6128.9942,6128.9942,7698233000.0,90795353529.7,6206.5568,2017-07-12
2017-07-12,6124.9574,6143.7984,6050.6501,6132.9922,7557950100.0,89554635963.2,6128.9942,2017-07-13
2017-07-13,6134.7513,6172.6827,6124.3599,6149.9337,7913600900.0,96251741978.6,6132.9922,2017-07-14
2017-07-14,6143.3257,6143.4587,6107.9089,6128.7397,6638636000.0,80743682309.2,6149.9337,2017-07-17
2017-07-17,6108.452,6108.452,5860.78,5876.4592,10153616900.0,113040983147.0,6128.7397,2017-07-18
2017-07-18,5854.072,5938.4342,5842.9557,5938.4342,7656432300.0,83831518528.7,5876.4592,2017-07-19
2017-07-19,5928.0076,6059.5323,5917.6696,6059.3582,10290191400.0,108845290784.0,5938.4342,2017-07-20
2017-07-20,6052.5111,6120.1918,6046.4096,6099.2835,9382877000.0,105755231486.5,6059.3582,2017-07-21
2017-07-21,6089.6581,6136.9731,6080.5615,6126.1083,8313265400.0,97182317720.4,6099.2835,2017-07-24
2017-07-24,6121.3267,6171.8185,6117.2961,6167.1282,9729992400.0,114327774239.7,6126.1083,2017-07-25
2017-07-25,6159.4123,6170.6462,6113.5608,6153.5984,8922430400.0,102685759983.2,6167.1282,2017-07-26
2017-07-26,6151.8543,6162.8805,6111.038,6146.7028,8875349500.0,105711416131.2,6153.5984,2017-07-27
2017-07-27,6136.9603,6192.9383,6105.962,6184.0207,10400553800.0,121283201418.7,6146.7028,2017-07-28
2017-07-28,6170.6584,6229.0561,6165.9919,6215.4633,8646787900.0,104848546512.5,6184.0207,2017-07-31
2017-07-31,6214.6567,6299.8004,6208.461,6298.0004,11333106600.0,129773218265.1,6215.4633,2017-08-01
2017-08-01,6293.0559,6299.1562,6261.2848,6286.5362,10108155700.0,116917914718.9,6298.0004,2017-08-02
2017-08-02,6289.2453,6313.5062,6248.3556,6251.8627,11401201100.0,132732752803.8,6286.5362,2017-08-03
2017-08-03,6240.1518,6288.4352,6236.66,6261.9676,10015993900.0,113164040246.7,6251.8627,2017-08-04
2017-08-04,6258.8472,6297.1163,6224.2026,6225.1151,12588838600.0,140098302354.1,6261.9676,2017-08-07
2017-08-07,6227.5184,6304.2674,6217.2893,6303.4209,10857231600.0,114075085978.2,6225.1151,2017-08-08
2017-08-08,6302.0261,6322.4694,6281.6178,6303.716,12038043700.0,131243284608.5,6303.4209,2017-08-09
2017-08-09,6296.115,6340.3754,6285.0247,6340.022,11534764800.0,123988807117.7,6303.716,2017-08-10
2017-08-10,6322.8308,6341.4803,6246.658,6289.2174,11269947000.0,127938266171.9,6340.022,2017-08-11
2017-08-11,6242.4877,6275.8931,6153.6005,6161.1903,11786061600.0,131559160783.5,6289.2174,2017-08-14
2017-08-14,6165.1298,6293.3517,6165.1298,6292.6418,8984502300.0,113335483019.3,6161.1903,2017-08-15
2017-08-15,6291.1835,6316.1989,6283.5442,6314.7608,8260366300.0,107585954405.5,6292.6418,2017-08-16
2017-08-16,6307.1705,6323.5599,6268.1876,6318.7986,8961769800.0,113207847055.0,6314.7608,2017-08-17
2017-08-17,6327.0275,6366.2517,6312.8892,6366.034,9872488600.0,119456888912.5,6318.7986,2017-08-18
2017-08-18,6324.8974,6361.9716,6313.1511,6347.7557,9117455400.0,111490643528.1,6366.034,2017-08-21
2017-08-21,6354.0964,6404.0497,6354.0107,6403.7803,8652179500.0,105733629878.1,6347.7557,2017-08-22
2017-08-22,6396.9258,6398.5649,6362.4094,6375.9814,8910016600.0,116758431356.0,6403.7803,2017-08-23
2017-08-23,6359.7757,6371.3,6310.0102,6322.7819,7560985100.0,94213289883.9,6375.9814,2017-08-24
2017-08-24,6322.6281,6329.0305,6267.2324,6278.59,6756758600.0,86463516863.7,6322.7819,2017-08-25
2017-08-25,6274.3511,6358.8868,6274.3511,6346.5305,7554972700.0,94698935464.0,6278.59,2017-08-28
2017-08-28,6348.87,6442.3999,6348.87,6424.5841,9489340100.0,123347859463.2,6346.5305,2017-08-29
2017-08-29,6420.5677,6439.0793,6393.4761,6408.1567,8770409700.0,111434485531.1,6424.5841,2017-08-30
2017-08-30,6405.8963,6462.7571,6405.8963,6453.4636,9555966100.0,115513787287.4,6408.1567,2017-08-31
2017-08-31,6451.517,6470.9433,6429.7427,6470.4259,9102916900.0,110910641361.0,6453.4636,2017-09-01
2017-09-01,6472.9476,6530.8989,6466.1264,6526.5046,12111719200.0,140862432142.2,6470.4259,2017-09-04
2017-09-04,6530.5086,6566.1014,6519.7882,6564.6804,11998402500.0,143876861352.4,6526.5046,2017-09-05
2017-09-05,6561.6726,6576.5616,6528.1132,6571.8591,9523207700.0,120125205054.6,6564.6804,2017-09-06
2017-09-06,6550.0614,6610.7452,6540.8253,6607.1176,10547823300.0,136238488046.1,6571.8591,2017-09-07
2017-09-07,6601.3433,6614.1021,6553.6993,6558.5963,10706180700.0,133940730899.8,6607.1176,2017-09-08
2017-09-08,6554.6011,6599.132,6537.0408,6574.1826,9385159300.0,120912386810.2,6558.5963,2017-09-11
2017-09-11,6579.8857,6650.1193,6566.2776,6649.6276,10254740000.0,134674487525.6,6574.1826,2017-09-12
2017-09-12,6659.8017,6715.3935,6628.8825,6644.0118,14188027500.0,190294359590.9,6649.6276,2017-09-13
2017-09-13,6635.1693,6684.8593,6630.5032,6684.3798,10472243700.0,136521604483.8,6644.0118,2017-09-14
2017-09-14,6683.4734,6701.691,6643.5877,6672.1849,11396678200.0,145426308338.6,6684.3798,2017-09-15
2017-09-15,6661.5211,6663.5099,6603.7281,6622.0438,10938423400.0,134077144215.6,6672.1849,2017-09-18
2017-09-18,6616.1288,6669.4548,6616.1288,6669.4548,8885059700.0,110670656817.2,6622.0438,2017-09-19
2017-09-19,6670.9661,6681.2538,6611.7512,6636.0201,9351872100.0,117508671750.2,6669.4548,2017-09-20
2017-09-20,6627.6924,6692.712,6613.6567,6692.4724,10197248600.0,126534090096.8,6636.0201,2017-09-21
2017-09-21,6684.6496,6687.1159,6612.0456,6612.0456,9893749300.0,121143624354.1,6692.4724,2017-09-22
2017-09-22,6591.1499,6592.8847,6547.2774,6572.0096,8523646900.0,103274189389.1,6612.0456,2017-09-25
2017-09-25,6560.1354,6567.9978,6484.2077,6489.8441,7782925000.0,97438346165.1,6572.0096,2017-09-26
2017-09-26,6484.3412,6520.7175,6482.2856,6520.7175,6776594500.0,82514551820.5,6489.8441,2017-09-27
2017-09-27,6523.4951,6589.7354,6522.2036,6583.1401,7517127200.0,94752430762.7,6520.7175,2017-09-28
2017-09-28,6577.4321,6599.127,6565.8825,6567.7915,7462589200.0,94419077216.6,6583.1401,2017-09-29
2017-09-29,6572.4498,6611.6531,6572.4498,6603.2587,7093629400.0,91769780477.8,6567.7915,2017-10-09
2017-10-09,6682.5774,6696.6664,6657.5305,6678.371,8641966900.0,110668639557.2,6603.2587,2017-10-10
2017-10-10,6677.3723,6705.7177,6658.8617,6705.4812,8700518600.0,111479285755.5,6678.371,2017-10-11
2017-10-11,6702.6899,6703.5828,6661.0883,6666.4696,9074605300.0,120911021265.5,6705.4812,2017-10-12
2017-10-12,6658.1296,6674.3844,6611.9745,6659.0957,7796096200.0,99226610300.5,6666.4696,2017-10-13
2017-10-13,6660.0264,6711.9305,6659.8792,6709.8164,7292562100.0,94892307593.1,6659.0957,2017-10-16
2017-10-16,6709.8738,6709.8738,6609.6192,6619.2056,8587104800.0,109216606950.5,6709.8164,2017-10-17
2017-10-17,6604.33,6644.7522,6589.5417,6612.9428,5941924700.0,78773100831.5,6619.2056,2017-10-18
2017-10-18,6612.4885,6630.6685,6557.6601,6563.4369,7337096600.0,88963265926.0,6612.9428,2017-10-19
2017-10-19,6553.8676,6562.3529,6494.731,6501.3999,7261579000.0,85253455867.4,6563.4369,2017-10-20
2017-10-20,6489.7895,6571.442,6485.8051,6571.424,6047931600.0,77533389310.5,6501.3999,2017-10-23
2017-10-23,6569.7861,6613.031,6562.9058,6612.7637,6048195300.0,79350010216.7,6571.424,2017-10-24
2017-10-24,6605.5206,6605.8991,6556.3449,6603.0042,5917131400.0,78606997171.5,6612.7637,2017-10-25
2017-10-25,6596.7906,6648.3874,6593.0745,6647.892,5864690200.0,80183428257.8,6603.0042,2017-10-26
2017-10-26,6639.8865,6686.1192,6630.9745,6671.9288,7490589400.0,104752208937.3,6647.892,2017-10-27
2017-10-27,6664.4291,6673.4661,6622.1242,6630.8067,6792114100.0,90443686926.9,6671.9288,2017-10-30
2017-10-30,6621.7788,6629.3003,6460.0478,6511.7616,8376417500.0,109249594174.0,6630.8067,2017-10-31
2017-10-31,6496.6865,6560.2533,6496.6865,6560.2054,6226143600.0,88141843093.6,6511.7616,2017-11-01
2017-11-01,6559.5217,6586.1324,6547.8498,6552.9545,6463277600.0,92988635162.6,6560.2054,2017-11-02
2017-11-02,6541.6099,6541.6099,6476.3728,6484.9258,6755234700.0,90871972558.4,6552.9545,2017-11-03
2017-11-03,6477.8238,6491.0479,6395.4575,6426.9799,6825710200.0,89315916521.4,6484.9258,2017-11-06
2017-11-06,6432.0743,6512.1347,6408.3599,6511.0958,6671760000.0,93924410675.4,6426.9799,2017-11-07
2017-11-07,6508.2062,6552.2591,6498.3931,6551.9363,7237767400.0,97329814711.2,6511.0958,2017-11-08
2017-11-08,6544.59,6601.4665,6534.1588,6561.6897,7380679800.0,101625899477.7,6551.9363,2017-11-09
2017-11-09,6562.3584,6611.3856,6558.4895,6611.3517,6881846600.0,93514199765.1,6561.6897,2017-11-10
2017-11-10,6599.6498,6647.228,6593.033,6641.2164,8001249700.0,112205348030.6,6611.3517,2017-11-13
2017-11-13,6644.6915,6671.2557,6624.671,6671.2054,8459671200.0,122270419657.9,6641.2164,2017-11-14
2017-11-14,6664.6121,6673.7496,6588.2531,6614.5136,8474906100.0,120407808368.9,6671.2054,2017-11-15
2017-11-15,6592.7575,6603.5083,6505.9924,6537.6563,7394918100.0,107724900824.3,6614.5136,2017-11-16
2017-11-16,6529.3137,6570.2755,6511.9028,6558.3085,6794015900.0,97928408032.5,6537.6563,2017-11-17
2017-11-17,6549.2242,6555.7461,6359.5177,6361.9415,8901897200.0,115827869490.7,6558.3085,2017-11-20
2017-11-20,6330.9046,6433.7791,6239.3207,6433.1702,7006670500.0,95164685556.9,6361.9415,2017-11-21
2017-11-21,6420.3884,6473.7012,6397.3583,6456.352,6775458000.0,97778880444.7,6433.1702,2017-11-22
2017-11-22,6456.324,6483.6282,6391.4563,6439.4419,7089592400.0,99818243007.6,6456.352,2017-11-23
2017-11-23,6427.5761,6427.5761,6274.5116,6274.5116,7500973200.0,104105221545.4,6439.4419,2017-11-24
2017-11-24,6250.0573,6307.8896,6243.9629,6278.0287,5904905600.0,82258346139.5,6274.5116,2017-11-27
2017-11-27,6269.2264,6279.5884,6186.0337,6194.5522,5940749100.0,78092823001.2,6278.0287,2017-11-28
2017-11-28,6188.089,6299.3122,6188.089,6299.3122,5647823400.0,71418772702.5,6194.5522,2017-11-29
2017-11-29,6293.246,6329.1768,6245.0599,6318.3684,7656391500.0,94409003341.6,6299.3122,2017-11-30
2017-11-30,6303.9177,6322.0435,6248.1826,6263.421,6088335500.0,77704182844.4,6318.3684,2017-12-01
2017-12-01,6259.9562,6323.8353,6256.2283,6316.4072,5474628200.0,72064723367.2,6263.421,2017-12-04
2017-12-04,6311.2164,6334.8705,6272.6686,6279.6206,6018816900.0,79301552971.8,6316.4072,2017-12-05
2017-12-05,6265.7867,6279.3926,6099.4066,6132.912,6969023200.0,87408924597.4,6279.6206,2017-12-06
2017-12-06,6116.1611,6173.3507,6053.2411,6172.8031,6026721300.0,74993647698.0,6132.912,2017-12-07
2017-12-07,6156.3505,6182.7533,6130.8335,6135.4702,5309797200.0,69245091449.4,6172.8031,2017-12-08
2017-12-08,6128.1209,6217.5728,6126.3771,6203.1433,5557924400.0,72390389048.2,6135.4702,2017-12-11
2017-12-11,6214.6446,6286.5003,6214.6446,6286.1656,6111290600.0,77392024898.2,6203.1433,2017-12-12
2017-12-12,6281.1391,6290.8469,6233.2115,6233.2115,5661439700.0,73964805523.1,6286.1656,2017-12-13
2017-12-13,6224.7821,6277.7254,6217.7869,6277.441,5035200100.0,64676017754.6,6233.2115,2017-12-14
2017-12-14,6273.607,6288.5024,6247.6765,6284.0807,5575924000.0,72497810175.5,6277.441,2017-12-15
2017-12-15,6274.0975,6278.9264,6214.6465,6235.7608,6193811200.0,77690464896.2,6284.0807,2017-12-18
2017-12-18,6229.7416,6247.5919,6179.028,6199.9889,5377219000.0,67137249169.2,6235.7608,2017-12-19
2017-12-19,6200.9337,6251.492,6200.7071,6251.2416,5263930800.0,65186684816.6,6199.9889,2017-12-20
2017-12-20,6244.0618,6246.9097,6188.3236,6199.3628,5781453200.0,69446005872.7,6251.2416,2017-12-21
2017-12-21,6191.7811,6255.8425,6148.8168,6238.4987,5924585900.0,73900048518.3,6199.3628,2017-12-22
2017-12-22,6236.226,6269.3135,6235.226,6242.8847,5501064400.0,70736577941.6,6238.4987,2017-12-25
2017-12-25,6244.8639,6257.0206,6170.682,6185.5907,6126471200.0,75604344578.0,6242.8847,2017-12-26
2017-12-26,6179.5601,6220.4992,6148.1044,6220.1473,5767165600.0,69117514462.3,6185.5907,2017-12-27
2017-12-27,6213.2428,6228.8826,6168.131,6173.1528,6419752900.0,78009656616.2,6220.1473,2017-12-28
2017-12-28,6163.9637,6219.5391,6157.1051,6204.2702,6587754200.0,78010228451.1,6173.1528,2017-12-29
2017-12-29,6201.4554,6250.8207,6201.4554,6250.8207,5716563100.0,71841804484.6,6204.2702,2018-01-02
2018-01-02,6263.1506,6332.6089,6258.1563,6332.2269,7303223500.0,88153985315.5,6250.8207,2018-01-03
2018-01-03,6331.7199,6391.9799,6324.2604,6388.2533,8393674500.0,103454686367.8,6332.2269,2018-01-04
2018-01-04,6380.2665,6418.256,6375.5134,6417.535,8054369000.0,102929659395.6,6388.2533,2018-01-05
2018-01-05,6414.7658,6435.854,6397.2929,6417.2537,8158101800.0,97642297444.1,6417.535,2018-01-08
2018-01-08,6413.8733,6446.7879,6393.8819,6446.1818,8947692900.0,106389590369.8,6417.2537,2018-01-09
2018-01-09,6441.6841,6449.0346,6425.0274,6445.7462,7557321700.0,92837783215.8,6446.1818,2018-01-10
2018-01-10,6443.4609,6444.3088,6361.0948,6405.9395,8096697400.0,98938304429.0,6445.7462,2018-01-11
2018-01-11,6391.9041,6432.4398,6371.5436,6425.9401,7877007100.0,91569210697.9,6405.9395,2018-01-12
2018-01-12,6418.8273,6435.1946,6387.7824,6399.3737,7783455800.0,89777057637.5,6425.9401,2018-01-15
2018-01-15,6391.3662,6392.5174,6236.5629,6253.3759,9147403200.0,110512921326.1,6399.3737,2018-01-16
2018-01-16,6245.153,6301.4047,6245.1129,6301.1327,7916973400.0,96364861655.1,6253.3759,2018-01-17
2018-01-17,6288.0169,6288.1439,6202.3151,6267.4599,8419550300.0,99694461861.5,6301.1327,2018-01-18
2018-01-18,6253.0611,6295.7766,6253.0611,6286.8007,6501529300.0,76896813454.7,6267.4599,2018-01-19
2018-01-19,6284.5962,6316.9977,6261.2353,6272.38,7180674200.0,84263163775.9,6286.8007,2018-01-22
2018-01-22,6264.755,6347.8147,6248.3142,6347.6383,7276116900.0,85475484244.8,6272.38,2018-01-23
2018-01-23,6342.6884,6362.58,6330.4561,6354.9978,6675388600.0,80539655636.3,6347.6383,2018-01-24
2018-01-24,6353.2979,6395.5723,6322.9197,6394.2999,7734772700.0,94754084072.6,6354.9978,2018-01-25
2018-01-25,6386.7993,6424.3507,6380.8375,6382.7165,8108293700.0,95990443458.7,6394.2999,2018-01-26
2018-01-26,6374.0998,6401.4838,6368.9006,6383.6312,6900454900.0,82476800609.4,6382.7165,2018-01-29
2018-01-29,6385.0365,6398.9699,6295.8952,6309.8836,8403116100.0,96862079561.9,6383.6312,2018-01-30
2018-01-30,6301.3482,6330.5373,6300.4556,6313.442,7069968800.0,81577586589.1,6309.8836,2018-01-31
2018-01-31,6277.7418,6277.7418,6170.1606,6189.3413,8073349500.0,88106213760.6,6313.442,2018-02-01
2018-02-01,6180.9992,6196.7148,5984.2843,5984.7428,9496852400.0,102122046941.5,6189.3413,2018-02-02
2018-02-02,5937.6198,6006.4745,5844.4638,6004.8494,8374756100.0,89557325619.6,5984.7428,2018-02-05
2018-02-05,5927.7367,6016.157,5907.4691,5998.2236,7404651900.0,79277070536.3,6004.8494,2018-02-06
2018-02-06,5886.3455,5920.7398,5702.8503,5704.2641,9234070900.0,95655940854.5,5998.2236,2018-02-07
2018-02-07,5805.965,5831.8113,5630.0868,5711.3322,8523599700.0,88965422772.9,5704.2641,2018-02-08
2018-02-08,5695.6656,5786.7852,5691.2916,5766.4797,6244479700.0,66338245095.3,5711.3322,2018-02-09
2018-02-09,5631.9603,5663.1036,5490.6248,5554.8974,8431884200.0,82291670302.2,5766.4797,2018-02-12
2018-02-12,5581.7113,5714.8183,5581.7113,5699.0979,5724649400.0,61430758213.2,5554.8974,2018-02-13
2018-02-13,5731.147,5789.6975,5727.754,5736.9505,5720863400.0,62790499693.1,5699.0979,2018-02-14
2018-02-14,5741.8838,5761.7685,5712.879,5754.8344,4139822200.0,42489982297.3,5736.9505,2018-02-22
2018-02-22,5800.9493,5875.7592,5797.9076,5875.7272,5963610700.0,61991950412.5,5754.8344,2018-02-23
2018-02-23,5877.7159,5902.9357,5848.5227,5897.6765,6214785000.0,64825103161.3,5875.7272,2018-02-26
2018-02-26,5926.4208,6032.1358,5917.6165,6029.6795,8307398700.0,92064854906.1,5897.6765,2018-02-27
2018-02-27,6025.8832,6042.3888,6000.881,6010.5573,7702215800.0,90285128511.5,6029.6795,2018-02-28
2018-02-28,5967.8977,6044.0694,5939.6425,6023.677,7098691700.0,82266508208.2,6010.5573,2018-03-01
2018-03-01,5987.3591,6090.9953,5974.1183,6090.2247,7310177300.0,86470400021.7,6023.677,2018-03-02
2018-03-02,6053.4765,6094.7976,6044.2591,6056.3354,7343482900.0,86135000102.6,6090.2247,2018-03-05
2018-03-05,6066.683,6080.9695,6031.9803,6064.0983,6732469300.0,82113731231.5,6056.3354,2018-03-06
2018-03-06,6077.3686,6145.8509,6070.7211,6145.5768,8349576700.0,99900152654.5,6064.0983,2018-03-07
2018-03-07,6133.9467,6149.097,6082.5838,6086.4874,7459412900.0,84935051856.6,6145.5768,2018-03-08
2018-03-08,6073.6712,6131.7046,6073.6712,6131.5142,6788991100.0,76733020342.1,6086.4874,2018-03-09
2018-03-09,6131.1248,6211.2784,6131.0147,6206.9754,8592834100.0,98413231491.5,6131.5142,2018-03-12
2018-03-12,6230.8127,6295.7805,6230.3909,6295.7776,9766227600.0,117237502376.7,6206.9754,2018-03-13
2018-03-13,6285.802,6297.4323,6251.3986,6254.1457,8480475800.0,97523497129.6,6295.7776,2018-03-14
2018-03-14,6234.2418,6253.172,6185.1784,6189.317,7546663300.0,87185225281.0,6254.1457,2018-03-15
2018-03-15,6172.853,6203.2422,6117.5974,6180.1108,7217392100.0,82975054447.7,6189.317,2018-03-16
2018-03-16,6181.381,6205.8679,6146.3058,6146.3058,6507353400.0,75643387215.7,6180.1108,2018-03-19
