实际执行日,三状态,+1反转,-1反转,0转-1,0转+1,大涨,大跌,执行日O2O,阶段,仅零段反转状态,仅零段反转原因,仅零段反转日收益
2021-07-27,1,0,0,0,0,0,0,-0.0330486814843942,Train,1,基础+1,-0.0330486814843942
2021-07-28,1,0,0,0,0,0,0,0.0105959233803365,Train,1,基础+1,0.0105959233803365
2021-07-29,1,0,0,0,0,0,0,0.0028476703416668,Train,1,基础+1,0.0028476703416668
2021-07-30,1,0,0,0,0,0,0,0.0025310565837375,Train,1,基础+1,0.0025310565837375
2021-08-02,0,0,0,0,1,0,0,0.0129582241521788,Train,1,0转+1持有,0.0129582241521788
2021-08-03,0,0,0,0,1,0,0,-0.0044247903331343,Train,1,0转+1持有,-0.0044247903331343
2021-08-04,0,0,0,0,1,0,0,0.0156814460448582,Train,1,0转+1持有,0.0156814460448582
2021-08-05,0,0,0,1,1,0,0,0.0011679484026105,Train,0,零段同日冲突置0,0.0
2021-08-06,0,0,0,1,1,0,0,-0.0021216267933662,Train,0,零段同日冲突置0,-0.0
2021-08-09,0,0,0,1,0,0,0,0.0081720090031101,Train,-1,0转-1持有,-0.0081720090031101
2021-08-10,0,0,0,0,0,0,0,0.0077383659155327,Train,0,基础0,0.0
2021-08-11,0,0,0,0,0,0,0,0.0049394937356299,Train,0,基础0,0.0
2021-08-12,0,0,0,0,0,0,0,0.0015587295092365,Train,0,基础0,0.0
2021-08-13,0,0,0,0,0,0,0,0.0024197963272913,Train,0,基础0,0.0
2021-08-16,0,0,0,0,0,0,0,-0.0059012383380155,Train,0,基础0,-0.0
2021-08-17,0,0,0,0,0,0,0,-0.0230618871815109,Train,0,基础0,-0.0
2021-08-18,0,0,0,1,0,1,0,0.00497481842305,Train,-1,0转-1持有,-0.00497481842305
2021-08-19,0,0,0,1,0,0,0,-0.000360172988853,Train,-1,0转-1持有,0.000360172988853
2021-08-20,0,0,0,1,0,0,0,0.0049623154983058,Train,-1,0转-1持有,-0.0049623154983058
2021-08-23,0,0,0,0,0,0,0,0.0118451379854147,Train,0,基础0,0.0
2021-08-24,0,0,0,0,0,0,0,0.0086037866428496,Train,0,基础0,0.0
2021-08-25,0,0,0,0,0,0,0,0.0083731345158684,Train,0,基础0,0.0
2021-08-26,0,0,0,0,0,0,0,-0.0076732946559242,Train,0,基础0,-0.0
2021-08-27,0,0,0,1,0,0,0,0.0149326275510153,Train,-1,0转-1持有,-0.0149326275510153
2021-08-30,0,0,0,1,0,0,0,-1.4217036360730796e-05,Train,-1,0转-1持有,1.4217036360730796e-05
2021-08-31,0,0,0,0,0,0,0,0.0095119295612473,Train,0,基础0,0.0
2021-09-01,1,0,0,0,0,0,0,-0.0135654575006927,Train,1,基础+1,-0.0135654575006927
2021-09-02,1,0,0,0,0,0,0,0.02276736169819,Train,1,基础+1,0.02276736169819
2021-09-03,1,0,0,0,0,0,0,-0.0052257621652916,Train,1,基础+1,-0.0052257621652916
2021-09-06,1,0,0,0,0,0,0,0.0086362728750335,Train,1,基础+1,0.0086362728750335
2021-09-07,1,0,0,0,0,0,0,0.0184707102669889,Train,1,基础+1,0.0184707102669889
2021-09-08,1,1,0,0,0,0,0,0.00515547972353,Train,1,基础+1,0.00515547972353
2021-09-09,1,0,0,0,0,0,0,0.0104343187778985,Train,1,基础+1,0.0104343187778985
2021-09-10,1,1,0,0,0,0,0,-8.353468344379777e-06,Train,1,基础+1,-8.353468344379777e-06
2021-09-13,1,1,0,0,0,0,0,0.0022558361941573,Train,1,基础+1,0.0022558361941573
2021-09-14,1,1,0,0,0,0,0,-0.0125105178540732,Train,1,基础+1,-0.0125105178540732
2021-09-15,1,1,0,0,0,1,0,0.0108331094633329,Train,1,基础+1,0.0108331094633329
2021-09-16,0,0,0,1,0,0,0,-0.025611046347801,Train,-1,0转-1持有,0.025611046347801
2021-09-17,0,0,0,1,0,1,0,-0.0157275083352366,Train,-1,0转-1持有,0.0157275083352366
2021-09-22,0,0,0,0,0,0,0,0.028371029825347,Train,0,基础0,0.0
2021-09-23,0,0,0,0,0,0,1,-0.0028974495013938,Train,0,基础0,-0.0
2021-09-24,0,0,0,0,0,0,0,-0.012089849837085,Train,0,基础0,-0.0
2021-09-27,0,0,0,0,0,0,0,-0.0326194927957276,Train,0,基础0,-0.0
2021-09-28,-1,0,0,0,0,1,0,-0.0022153989645182,Train,-1,基础-1,0.0022153989645182
2021-09-29,-1,0,0,0,0,0,0,-0.0151296394331318,Train,-1,基础-1,0.0151296394331318
2021-09-30,-1,0,0,0,0,1,0,0.0222513881450161,Train,-1,基础-1,-0.0222513881450161
2021-10-08,-1,0,0,0,0,0,0,-0.0122848881916565,Train,-1,基础-1,0.0122848881916565
2021-10-11,-1,0,0,0,0,0,0,-0.0047206753540323,Train,-1,基础-1,0.0047206753540323
2021-10-12,-1,0,1,0,0,0,0,-0.01578962347834,Train,-1,基础-1,0.01578962347834
2021-10-13,-1,0,1,0,0,0,0,0.0018565971207962,Train,-1,基础-1,-0.0018565971207962
2021-10-14,0,0,0,1,0,0,0,0.0036543236754682,Train,-1,0转-1持有,-0.0036543236754682
2021-10-15,0,0,0,1,0,0,0,0.004433914861865,Train,-1,0转-1持有,-0.004433914861865
2021-10-18,-1,0,0,0,0,0,0,0.0047863995197705,Train,-1,基础-1,-0.0047863995197705
2021-10-19,-1,0,0,0,0,0,0,0.0030039621147526,Train,-1,基础-1,-0.0030039621147526
2021-10-20,-1,0,0,0,0,0,0,0.0064459327936174,Train,-1,基础-1,-0.0064459327936174
2021-10-21,-1,0,0,0,0,0,0,-0.0054015391444492,Train,-1,基础-1,0.0054015391444492
2021-10-22,-1,0,0,0,0,0,0,-0.0098901348315434,Train,-1,基础-1,0.0098901348315434
2021-10-25,0,0,0,1,0,0,0,0.0143957084393975,Train,-1,0转-1持有,-0.0143957084393975
2021-10-26,0,0,0,1,0,0,0,-0.0037840097610328,Train,-1,0转-1持有,0.0037840097610328
2021-10-27,0,0,0,1,0,0,0,-0.0094218149695907,Train,-1,0转-1持有,0.0094218149695907
2021-10-28,0,0,0,1,0,0,0,-0.0100261109210393,Train,-1,0转-1持有,0.0100261109210393
2021-10-29,0,0,0,1,0,0,0,0.0070763485564151,Train,-1,0转-1持有,-0.0070763485564151
2021-11-01,0,0,0,1,0,0,0,0.0079846319293372,Train,-1,0转-1持有,-0.0079846319293372
2021-11-02,0,0,0,0,0,0,0,-0.0121708926814949,Train,0,基础0,-0.0
2021-11-03,0,0,0,0,0,0,0,0.0081552232463546,Train,0,基础0,0.0
2021-11-04,0,0,0,0,1,0,0,0.0055655143119897,Train,1,0转+1持有,0.0055655143119897
2021-11-05,0,0,0,0,1,0,0,-0.0119623823965524,Train,1,0转+1持有,-0.0119623823965524
2021-11-08,0,0,0,0,1,0,0,0.0073108464198525,Train,1,0转+1持有,0.0073108464198525
2021-11-09,0,0,0,0,1,0,0,0.0034191331264712,Train,1,0转+1持有,0.0034191331264712
2021-11-10,0,0,0,0,1,0,0,-0.0018088160509327,Train,1,0转+1持有,-0.0018088160509327
2021-11-11,0,0,0,0,1,0,0,0.0099491229967956,Train,1,0转+1持有,0.0099491229967956
2021-11-12,0,0,0,0,0,0,0,0.0066083367836107,Train,0,基础0,0.0
2021-11-15,0,0,0,0,0,0,0,-0.0114590250801376,Train,0,基础0,-0.0
2021-11-16,0,0,0,0,0,0,0,-0.0056873019511481,Train,0,基础0,-0.0
2021-11-17,0,0,0,0,0,0,0,0.0092490196465375,Train,0,基础0,0.0
2021-11-18,0,0,0,1,0,0,0,-0.0036255308347789,Train,-1,0转-1持有,0.0036255308347789
2021-11-19,0,0,0,1,1,0,0,0.0133268123737171,Train,0,零段同日冲突置0,0.0
2021-11-22,0,0,0,0,1,0,0,0.0095501149754706,Train,1,0转+1持有,0.0095501149754706
2021-11-23,0,0,0,0,1,0,0,0.0019694600242301,Train,1,0转+1持有,0.0019694600242301
2021-11-24,0,0,0,0,1,0,0,0.0003549894334411,Train,1,0转+1持有,0.0003549894334411
2021-11-25,0,0,0,0,0,0,0,-0.006355006601179,Train,0,基础0,-0.0
2021-11-26,0,0,0,0,0,0,0,-0.0120137654675029,Train,0,基础0,-0.0
2021-11-29,0,0,0,0,0,0,0,0.0171660647938476,Train,0,基础0,0.0
2021-11-30,0,0,0,0,0,0,0,-0.001820738412662,Train,0,基础0,-0.0
2021-12-01,0,0,0,0,0,0,0,0.0023892933951144,Train,0,基础0,0.0
2021-12-02,0,0,0,0,0,0,0,-0.0031491819779387,Train,0,基础0,-0.0
2021-12-03,0,0,0,0,0,0,0,0.0104258583272887,Train,0,基础0,0.0
2021-12-06,0,0,0,0,0,0,0,-0.0047697981738512,Train,0,基础0,-0.0
2021-12-07,0,0,0,1,0,0,0,-0.0067536085193794,Train,-1,0转-1持有,0.0067536085193794
2021-12-08,0,0,0,1,0,0,0,0.0102139799456042,Train,-1,0转-1持有,-0.0102139799456042
2021-12-09,0,0,0,1,0,0,0,-0.0017567282163201,Train,-1,0转-1持有,0.0017567282163201
2021-12-10,0,0,0,0,1,0,0,0.0066067355309484,Train,1,0转+1持有,0.0066067355309484
2021-12-13,0,0,0,0,1,0,0,-0.0005282167843132,Train,1,0转+1持有,-0.0005282167843132
2021-12-14,0,0,0,0,1,0,0,-0.0014422318735712,Train,1,0转+1持有,-0.0014422318735712
2021-12-15,0,0,0,0,1,0,0,0.0005119907073332,Train,1,0转+1持有,0.0005119907073332
2021-12-16,0,0,0,0,1,0,0,0.0078253828062131,Train,1,0转+1持有,0.0078253828062131
2021-12-17,0,0,0,0,0,0,0,-0.0121629593816603,Train,0,基础0,-0.0
2021-12-20,0,0,0,1,0,0,0,-0.0137123442699255,Train,-1,0转-1持有,0.0137123442699255
2021-12-21,0,0,0,1,0,0,0,0.0137580411929802,Train,-1,0转-1持有,-0.0137580411929802
2021-12-22,0,0,0,1,0,0,0,0.0022294113100078,Train,-1,0转-1持有,-0.0022294113100078
2021-12-23,0,0,0,1,0,0,0,0.0040843487289703,Train,-1,0转-1持有,-0.0040843487289703
2021-12-24,0,0,0,1,0,0,0,-0.0090825522945775,Train,-1,0转-1持有,0.0090825522945775
2021-12-27,0,0,0,0,0,0,0,0.0016004275473666,Train,0,基础0,0.0
2021-12-28,0,0,0,0,0,0,0,-0.000732110561509,Train,0,基础0,-0.0
2021-12-29,0,0,0,0,1,0,0,-0.004074165723982,Train,1,0转+1持有,-0.004074165723982
2021-12-30,0,0,0,0,1,0,0,0.0103373828926187,Train,1,0转+1持有,0.0103373828926187
2021-12-31,0,0,0,0,1,0,0,0.0091339682876354,Train,1,0转+1持有,0.0091339682876354
2022-01-04,0,0,0,0,1,0,0,-0.0059430368057199,Train,1,0转+1持有,-0.0059430368057199
2022-01-05,0,0,0,1,0,0,0,-0.0212352579171325,Train,-1,0转-1持有,0.0212352579171325
2022-01-06,0,0,0,1,0,1,0,0.0061851850136018,Train,-1,0转-1持有,-0.0061851850136018
2022-01-07,-1,0,0,0,0,0,0,-0.0098129410192209,Train,-1,基础-1,0.0098129410192209
2022-01-10,-1,0,0,0,0,1,0,0.0035716292992853,Train,-1,基础-1,-0.0035716292992853
2022-01-11,-1,0,0,0,0,0,0,-0.0037344152103192,Train,-1,基础-1,0.0037344152103192
2022-01-12,-1,0,0,0,0,0,0,0.0060148240486037,Train,-1,基础-1,-0.0060148240486037
2022-01-13,-1,0,0,0,0,0,0,-0.0194107421109774,Train,-1,基础-1,0.0194107421109774
2022-01-14,-1,0,0,0,0,0,0,0.0024340323036857,Train,-1,基础-1,-0.0024340323036857
2022-01-17,-1,0,1,0,0,0,0,0.0116533227470598,Train,-1,基础-1,-0.0116533227470598
2022-01-18,-1,0,1,0,0,0,0,-0.00260383438052,Train,-1,基础-1,0.00260383438052
2022-01-19,0,0,0,0,0,0,0,-0.003494545604795,Train,0,基础0,-0.0
2022-01-20,0,0,0,0,0,0,0,-0.0114574175546152,Train,0,基础0,-0.0
2022-01-21,-1,0,0,0,0,0,0,-0.0135012681056381,Train,-1,基础-1,0.0135012681056381
2022-01-24,-1,0,0,0,0,0,0,0.0024596575232389,Train,-1,基础-1,-0.0024596575232389
2022-01-25,-1,0,0,0,0,0,0,-0.0283971612048571,Train,-1,基础-1,0.0283971612048571
2022-01-26,-1,0,0,0,0,0,0,0.0028477078880955,Train,-1,基础-1,-0.0028477078880955
2022-01-27,-1,0,0,0,0,0,0,-0.0134824364150444,Train,-1,基础-1,0.0134824364150444
2022-01-28,0,0,0,0,0,0,0,-0.0038275976467284,Train,0,基础0,-0.0
2022-02-07,0,0,0,0,0,0,0,0.0021638611185643,Train,0,基础0,0.0
2022-02-08,0,0,0,0,0,0,0,0.0086482694522618,Train,0,基础0,0.0
2022-02-09,0,0,0,0,0,0,0,0.0154985242070171,Train,0,基础0,0.0
2022-02-10,0,0,0,0,0,0,0,-0.0042947536038036,Train,0,基础0,-0.0
2022-02-11,0,0,0,0,0,0,0,-0.0147086671050151,Train,0,基础0,-0.0
2022-02-14,0,0,0,0,0,0,0,-0.0016046278171892,Train,0,基础0,-0.0
2022-02-15,0,0,0,0,0,0,0,0.0116985420540975,Train,0,基础0,0.0
2022-02-16,0,0,0,1,0,0,0,-0.0021939731983723,Train,-1,0转-1持有,0.0021939731983723
2022-02-17,0,0,0,1,0,0,0,-0.0044077212446463,Train,-1,0转-1持有,0.0044077212446463
2022-02-18,0,0,0,0,0,0,0,0.0161207355714638,Train,0,基础0,0.0
2022-02-21,0,0,0,0,0,0,0,-0.0023436069267244,Train,0,基础0,-0.0
2022-02-22,0,0,0,0,0,0,0,-0.0061437544833624,Train,0,基础0,-0.0
2022-02-23,0,0,0,0,0,0,0,0.0112464464799888,Train,0,基础0,0.0
2022-02-24,0,0,0,0,0,0,0,-0.0081286627394379,Train,0,基础0,-0.0
2022-02-25,0,0,0,1,0,1,0,0.0037983363615581,Train,-1,0转-1持有,-0.0037983363615581
2022-02-28,0,0,0,1,0,0,0,0.005435756121928,Train,-1,0转-1持有,-0.005435756121928
2022-03-01,0,0,0,1,0,0,0,-0.0022639621823405,Train,-1,0转-1持有,0.0022639621823405
2022-03-02,0,0,0,1,0,0,0,0.006990412984893,Train,-1,0转-1持有,-0.006990412984893
2022-03-03,0,0,0,1,0,0,0,-0.0111784891684834,Train,-1,0转-1持有,0.0111784891684834
2022-03-04,0,0,0,1,0,0,0,-0.0033804159502806,Train,-1,0转-1持有,0.0033804159502806
2022-03-07,0,0,0,1,0,0,0,-0.0220839342336571,Train,-1,0转-1持有,0.0220839342336571
2022-03-08,0,0,0,0,0,0,0,-0.031181838178708,Train,0,基础0,-0.0
2022-03-09,0,0,0,0,0,1,0,-0.0028386971050297,Train,0,基础0,-0.0
2022-03-10,-1,0,0,0,0,0,0,-0.0127202207171051,Train,-1,基础-1,0.0127202207171051
2022-03-11,-1,0,0,0,0,0,0,0.011989763881739,Train,-1,基础-1,-0.011989763881739
2022-03-14,-1,0,0,0,0,0,0,-0.0228681153191505,Train,-1,基础-1,0.0228681153191505
2022-03-15,-1,0,0,0,0,0,0,-0.032450401463978,Train,-1,基础-1,0.032450401463978
2022-03-16,-1,0,0,0,0,1,0,0.0271455787234189,Train,-1,基础-1,-0.0271455787234189
2022-03-17,-1,0,1,0,0,0,0,0.0025398147154287,Train,-1,基础-1,-0.0025398147154287
2022-03-18,0,0,0,0,1,0,0,0.0145744859248999,Train,1,0转+1持有,0.0145744859248999
2022-03-21,0,0,0,1,1,0,0,0.0004481466137,Train,0,零段同日冲突置0,0.0
2022-03-22,0,0,0,1,1,0,0,0.0039272627343529,Train,0,零段同日冲突置0,0.0
2022-03-23,0,0,0,0,1,0,0,0.0004174418196742,Train,1,0转+1持有,0.0004174418196742
2022-03-24,0,0,0,0,0,0,0,-0.0038079595716256,Train,0,基础0,-0.0
2022-03-25,0,0,0,0,0,0,0,-0.0183700671651863,Train,0,基础0,-0.0
2022-03-28,0,0,0,0,0,0,0,0.0095270218744223,Train,0,基础0,0.0
2022-03-29,0,0,0,0,0,0,0,-0.0027782761411777,Train,0,基础0,-0.0
2022-03-30,0,0,0,0,0,0,0,0.0142062939810747,Train,0,基础0,0.0
2022-03-31,0,0,0,0,0,0,0,-0.0112737670236969,Train,0,基础0,-0.0
2022-04-01,0,0,0,1,0,0,0,0.0117041557289339,Train,-1,0转-1持有,-0.0117041557289339
2022-04-06,0,0,0,1,0,0,0,-0.0064738939261688,Train,-1,0转-1持有,0.0064738939261688
2022-04-07,0,0,0,1,0,0,0,-0.0149661917951771,Train,-1,0转-1持有,0.0149661917951771
2022-04-08,0,0,0,0,0,0,0,-0.0040423656544442,Train,0,基础0,-0.0
2022-04-11,0,0,0,0,1,0,0,-0.0294015536157511,Train,1,0转+1持有,-0.0294015536157511
2022-04-12,0,0,0,0,1,0,0,0.012460974835263,Train,1,0转+1持有,0.012460974835263
2022-04-13,0,0,0,1,1,0,0,-0.003371839838469,Train,0,零段同日冲突置0,-0.0
2022-04-14,0,0,0,1,1,0,0,0.0032906253536511,Train,0,零段同日冲突置0,0.0
2022-04-15,0,0,0,1,0,0,0,-0.0122398930024685,Train,-1,0转-1持有,0.0122398930024685
2022-04-18,0,0,0,1,0,0,0,0.0079655714012911,Train,-1,0转-1持有,-0.0079655714012911
2022-04-19,-1,0,0,0,0,0,0,0.0025270295515624,Train,-1,基础-1,-0.0025270295515624
2022-04-20,-1,0,0,0,0,0,0,-0.0244991288733195,Train,-1,基础-1,0.0244991288733195
2022-04-21,-1,0,0,0,0,0,0,-0.0346482852456185,Train,-1,基础-1,0.0346482852456185
2022-04-22,-1,0,0,0,0,0,0,-0.0125343367445894,Train,-1,基础-1,0.0125343367445894
2022-04-25,-1,0,0,0,0,0,0,-0.0498796768732814,Train,-1,基础-1,0.0498796768732814
2022-04-26,-1,0,1,0,0,0,0,-0.0363257246381395,Train,-1,基础-1,0.0363257246381395
2022-04-27,-1,0,1,0,0,0,0,0.0424545046659403,Train,-1,基础-1,-0.0424545046659403
2022-04-28,-1,0,1,0,0,0,0,0.011115273889926,Train,-1,基础-1,-0.011115273889926
2022-04-29,0,0,0,0,1,0,0,0.0281341276157718,Train,1,0转+1持有,0.0281341276157718
2022-05-05,0,0,0,0,1,0,0,-0.0091796228145464,Train,1,0转+1持有,-0.0091796228145464
2022-05-06,0,0,0,0,1,0,0,-0.0015285446845498,Train,1,0转+1持有,-0.0015285446845498
2022-05-09,0,0,0,0,1,0,1,-0.0035795744874592,Train,1,0转+1持有,-0.0035795744874592
2022-05-10,0,0,0,1,1,0,1,0.0297923755595492,Train,0,零段同日冲突置0,0.0
2022-05-11,0,0,0,1,1,0,1,0.0017773805147984,Train,0,零段同日冲突置0,0.0
2022-05-12,0,0,0,0,1,0,0,0.0101201461732507,Train,1,0转+1持有,0.0101201461732507
2022-05-13,0,0,0,0,1,0,0,0.0129959544983926,Train,1,0转+1持有,0.0129959544983926
2022-05-16,0,0,0,0,0,0,0,-0.0086173297926132,Train,0,基础0,-0.0
2022-05-17,0,0,0,0,0,0,0,0.0044369385205385,Train,0,基础0,0.0
2022-05-18,0,0,0,0,0,0,0,-0.0183651737569806,Train,0,基础0,-0.0
2022-05-19,0,0,0,0,0,0,0,0.0254367616202955,Train,0,基础0,0.0
2022-05-20,0,0,0,0,0,0,0,0.014883497032976,Train,0,基础0,0.0
2022-05-23,0,0,0,0,1,0,0,0.0035357847519623,Train,1,0转+1持有,0.0035357847519623
2022-05-24,0,0,0,0,1,0,0,-0.0370527484989975,Train,1,0转+1持有,-0.0370527484989975
2022-05-25,0,0,0,0,1,1,0,0.018600719831211,Train,1,0转+1持有,0.018600719831211
2022-05-26,0,0,0,1,1,0,0,0.0125351189022608,Train,0,零段同日冲突置0,0.0
2022-05-27,0,0,0,1,1,0,1,-0.0005216225350392,Train,0,零段同日冲突置0,-0.0
2022-05-30,1,0,0,0,0,0,0,0.0037392010388759,Train,1,基础+1,0.0037392010388759
2022-05-31,1,0,0,0,0,0,0,0.0115109786719769,Train,1,基础+1,0.0115109786719769
2022-06-01,1,0,0,0,0,0,0,-0.0013537420308534,Train,1,基础+1,-0.0013537420308534
2022-06-02,1,0,0,0,0,0,0,0.0132099402568164,Train,1,基础+1,0.0132099402568164
2022-06-06,1,0,0,0,0,0,0,0.0175482583931598,Train,1,基础+1,0.0175482583931598
2022-06-07,1,0,0,0,0,0,0,-0.0002612753469737,Train,1,基础+1,-0.0002612753469737
2022-06-08,1,0,0,0,0,0,0,0.0036809936568067,Train,1,基础+1,0.0036809936568067
2022-06-09,1,0,0,0,0,0,0,-0.0200115591419675,Train,1,基础+1,-0.0200115591419675
2022-06-10,1,0,0,0,0,0,0,0.0173032932402459,Train,1,基础+1,0.0173032932402459
2022-06-13,1,0,0,0,0,0,0,-0.0043863028902937,Train,1,基础+1,-0.0043863028902937
2022-06-14,1,0,0,0,0,0,0,0.0184612334967702,Train,1,基础+1,0.0184612334967702
2022-06-15,1,0,0,0,0,0,0,-0.0020849285909926,Train,1,基础+1,-0.0020849285909926
2022-06-16,1,1,0,0,0,0,0,-0.0066595317867172,Train,1,基础+1,-0.0066595317867172
2022-06-17,1,1,0,0,0,0,0,0.0165294147982781,Train,1,基础+1,0.0165294147982781
2022-06-20,1,1,0,0,0,0,0,0.0002268872258679,Train,1,基础+1,0.0002268872258679
2022-06-21,1,0,0,0,0,0,0,-0.0067943689647194,Train,1,基础+1,-0.0067943689647194
2022-06-22,1,0,0,0,0,0,0,-0.0151038054417959,Train,1,基础+1,-0.0151038054417959
2022-06-23,0,0,0,0,0,0,0,0.0193699935142905,Train,0,基础0,0.0
2022-06-24,0,0,0,0,1,0,0,0.0145129351057402,Train,1,0转+1持有,0.0145129351057402
2022-06-27,0,0,0,0,1,0,0,0.002200626548092,Train,1,0转+1持有,0.002200626548092
2022-06-28,0,0,0,0,1,0,0,0.0104063663753579,Train,1,0转+1持有,0.0104063663753579
2022-06-29,1,0,0,0,0,0,0,-0.0145011933781272,Train,1,基础+1,-0.0145011933781272
2022-06-30,1,0,0,0,0,1,0,0.0102636959181245,Train,1,基础+1,0.0102636959181245
2022-07-01,1,0,0,0,0,0,0,-0.0008798666276097,Train,1,基础+1,-0.0008798666276097
2022-07-04,1,0,0,0,0,0,0,0.0140230649929173,Train,1,基础+1,0.0140230649929173
2022-07-05,1,1,0,0,0,0,0,-0.0071048771620972,Train,1,基础+1,-0.0071048771620972
2022-07-06,1,1,0,0,0,0,0,-0.0114982527332667,Train,1,基础+1,-0.0114982527332667
2022-07-07,1,1,0,0,0,0,0,0.0099592662350478,Train,1,基础+1,0.0099592662350478
2022-07-08,0,0,0,0,0,0,0,-0.0140224942963739,Train,0,基础0,-0.0
2022-07-11,0,0,0,0,0,0,0,-0.0108918594469313,Train,0,基础0,-0.0
2022-07-12,0,0,0,0,0,0,0,-0.0125355061852174,Train,0,基础0,-0.0
2022-07-13,0,0,0,0,0,0,0,0.0046150786088525,Train,0,基础0,0.0
2022-07-14,0,0,0,0,0,0,0,0.0019472603014136,Train,0,基础0,0.0
2022-07-15,0,0,0,0,0,0,0,-0.0101242313955429,Train,0,基础0,-0.0
2022-07-18,-1,0,0,0,0,0,0,0.0165276464834107,Train,-1,基础-1,-0.0165276464834107
2022-07-19,-1,0,0,0,0,0,0,0.0054069757421986,Train,-1,基础-1,-0.0054069757421986
2022-07-20,-1,0,0,0,0,0,0,0.0074079926074646,Train,-1,基础-1,-0.0074079926074646
2022-07-21,-1,0,0,0,0,0,0,-0.0072095192891836,Train,-1,基础-1,0.0072095192891836
2022-07-22,-1,0,0,0,0,0,0,-0.0089433228568162,Train,-1,基础-1,0.0089433228568162
2022-07-25,0,0,0,0,0,0,0,-0.0091932325350743,Train,0,基础0,-0.0
2022-07-26,0,0,0,0,1,0,0,0.0100011879711414,Train,1,0转+1持有,0.0100011879711414
2022-07-27,0,0,0,1,1,0,0,0.0094681543440267,Train,0,零段同日冲突置0,0.0
2022-07-28,0,0,0,1,1,0,0,-0.0007470989021709,Train,0,零段同日冲突置0,-0.0
2022-07-29,0,0,0,0,1,0,0,-0.0099326826670768,Train,1,0转+1持有,-0.0099326826670768
2022-08-01,0,0,0,0,0,0,0,-0.0007590035318206,Train,0,基础0,-0.0
2022-08-02,0,0,0,0,0,0,0,-0.0186033586074014,Train,0,基础0,-0.0
2022-08-03,0,0,0,1,0,1,0,-0.00180354672678,Train,-1,0转-1持有,0.00180354672678
2022-08-04,-1,0,0,0,0,0,0,0.0024339149584031,Train,-1,基础-1,-0.0024339149584031
2022-08-05,-1,0,0,0,0,0,0,0.0147497510517602,Train,-1,基础-1,-0.0147497510517602
2022-08-08,-1,0,0,0,0,0,0,0.0075858117728984,Train,-1,基础-1,-0.0075858117728984
2022-08-09,-1,0,0,0,0,0,0,0.0027412597539766,Train,-1,基础-1,-0.0027412597539766
2022-08-10,-1,0,0,0,0,0,0,0.0028561081524156,Train,-1,基础-1,-0.0028561081524156
2022-08-11,0,0,0,0,0,0,0,0.0119086772885803,Train,0,基础0,0.0
2022-08-12,0,0,0,0,1,0,0,-0.0030183606811911,Train,1,0转+1持有,-0.0030183606811911
2022-08-15,1,0,0,0,0,0,0,0.0064073234332286,Train,1,基础+1,0.0064073234332286
2022-08-16,1,0,0,0,0,0,0,0.0041093818222248,Train,1,基础+1,0.0041093818222248
2022-08-17,1,0,0,0,0,0,0,0.0012540527153226,Train,1,基础+1,0.0012540527153226
2022-08-18,1,0,0,0,0,0,0,-0.0019358714632324,Train,1,基础+1,-0.0019358714632324
2022-08-19,1,0,0,0,0,0,0,-0.0135238815380842,Train,1,基础+1,-0.0135238815380842
2022-08-22,1,0,0,0,0,0,0,0.012353503136653,Train,1,基础+1,0.012353503136653
2022-08-23,1,0,0,0,0,0,0,0.0016276347829522,Train,1,基础+1,0.0016276347829522
2022-08-24,1,0,0,0,0,0,0,-0.0258924462789603,Train,1,基础+1,-0.0258924462789603
2022-08-25,1,0,0,0,0,1,0,0.0044318355703252,Train,1,基础+1,0.0044318355703252
2022-08-26,0,0,0,0,1,0,0,-0.0185872581909023,Train,1,0转+1持有,-0.0185872581909023
2022-08-29,0,0,0,0,1,0,0,0.015479041303237,Train,1,0转+1持有,0.015479041303237
2022-08-30,0,0,0,0,1,0,1,-0.0069712574013058,Train,1,0转+1持有,-0.0069712574013058
2022-08-31,0,0,0,0,1,0,1,-0.0179243038656162,Train,1,0转+1持有,-0.0179243038656162
2022-09-01,0,0,0,1,0,0,1,-0.002923851918495,Train,-1,0转-1持有,0.002923851918495
2022-09-02,0,0,0,1,0,0,1,0.0020228038886536,Train,-1,0转-1持有,-0.0020228038886536
2022-09-05,0,0,0,1,0,0,1,0.0082600889417909,Train,-1,0转-1持有,-0.0082600889417909
2022-09-06,0,0,0,0,0,0,0,0.011535767084315,Train,0,基础0,0.0
2022-09-07,0,0,0,0,0,0,0,0.0047712507917274,Train,0,基础0,0.0
2022-09-08,0,0,0,0,0,0,0,-0.003811008759685,Train,0,基础0,-0.0
2022-09-09,0,0,0,0,0,0,0,0.0093951657402706,Train,0,基础0,0.0
2022-09-13,0,0,0,0,0,0,0,-0.0189347488277129,Train,0,基础0,-0.0
2022-09-14,0,0,0,0,1,0,0,0.0105446868844594,Train,1,0转+1持有,0.0105446868844594
2022-09-15,0,0,0,0,1,0,0,-0.0300976545265208,Train,1,0转+1持有,-0.0300976545265208
2022-09-16,0,0,0,1,1,0,0,-0.023568053390511,Train,0,零段同日冲突置0,-0.0
2022-09-19,-1,0,0,0,0,0,0,0.0002486441922624,Train,-1,基础-1,-0.0002486441922624
2022-09-20,-1,0,0,0,0,0,0,-0.0010491928048098,Train,-1,基础-1,0.0010491928048098
2022-09-21,-1,0,0,0,0,0,0,-0.0008404040757561,Train,-1,基础-1,0.0008404040757561
